original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
HU,Hydroxyurea,1,2,Hydroxyurea,0.9214,Carboplatin,0.8865,Erlotinib Hydrochloride,0.8854,Anti-HGF Monoclonal Antibody TAK-701,0.8848,Anti-CD98 Monoclonal Antibody IGN523,0.8843
Haplo,Haploidentical Hematopoietic Cell Transplantation,1,2,Haploidentical Hematopoietic Cell Transplantation,0.9017,Sibling;Allogeneic Hematopoietic Stem Cell Transplantation,0.8868,Buparlisib,0.8840,Lymphadenectomy,0.8837,Tamoxifen,0.8820
Herceptin,Trastuzumab,1,2,Trastuzumab,0.9605,Lapatinib,0.9199,Trastuzumab Emtansine,0.9176,Ipilimumab,0.9156,HER2-targeting Agent,0.9118
Hydrea,Hydroxyurea,3,2,Vorinostat,0.9036,Proton Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.9001,Hydroxyurea,0.8960,Pertuzumab,0.8944,Histone Deacetylase Inhibitor,0.8936
IDAC,Cytarabine,99,2,Idarubicin,0.9445,Idasanutlin,0.9378,Adalimumab,0.9132,Dabrafenib,0.9132,Iodine,0.9006
IDO1 inhibitor,IDO Inhibitor,1,2,IDO Inhibitor,0.9899,JAK1 Inhibitor,0.9332,MDM2 Inhibitor,0.9256,Aromatase Inhibitor,0.9241,HDM2 Inhibitor MK-8242,0.9228
IDO1 inhibitor (BMS986205),Linrodostat,99,2,IDO Inhibitor,0.9552,Dual IGF-1R/InsR Inhibitor BMS-754807,0.9499,HDM2 Inhibitor MK-8242,0.9386,MDM2/MDMX Inhibitor ALRN-6924,0.9375,Anti-CD33 Monoclonal Antibody BI 836858,0.9372
IFR,Involved-Field Radiation Therapy,99,2,Ifosfamide,0.9505,Ifabotuzumab,0.9260,Fludarabine,0.9133,Fluorouracil,0.9129,Afatinib,0.9116
IGN523,Anti-CD98 Monoclonal Antibody IGN523,1,2,Anti-CD98 Monoclonal Antibody IGN523,0.9297,Indoximod,0.9054,Anti-CD33 Antibody-drug Conjugate IMGN779,0.9038,mTOR Inhibitor;Immunotherapeutic Agent,0.8964,Dutasteride,0.8917
IL-2,Aldesleukin,99,2,Peginterferon Alfa-2a,0.9234,Interferon Alpha,0.9180,mTOR Inhibitor;Immunotherapeutic Agent,0.9173,Anti-LAG-3 Monoclonal Antibody,0.9157,Anti-TIM-3 Monoclonal Antibody,0.9156
IMATINIB,Imatinib,1,2,Imatinib,1.0000,Imatinib Regimen,0.9678,Dasatinib,0.9375,Sorafenib,0.9307,Tyrosine Kinase Inhibitor,0.9291
IMC-A12,Cixutumumab,99,2,Anti-CD33 Antibody-drug Conjugate IMGN779,0.9228,Ifabotuzumab,0.8964,Cilengitide,0.8964,Denintuzumab Mafodotin,0.8957,Anti-CD33 Monoclonal Antibody BI 836858,0.8939
IMGN779 (Immunogen Trial),Anti-CD33 Antibody-drug Conjugate IMGN779,1,2,Anti-CD33 Antibody-drug Conjugate IMGN779,0.9641,mTOR Inhibitor;Immunotherapeutic Agent,0.9171,Anti-CD98 Monoclonal Antibody IGN523,0.9168,Anti-CD33 Monoclonal Antibody BI 836858,0.9137,Immunotherapeutic Agent,0.9121
IMRT,Intensity-Modulated Radiation Therapy,1,2,Intensity-Modulated Radiation Therapy,0.9369,Radiation Therapy,0.9269,"Radiotherapy, Conformal",0.9259,Ipilimumab,0.9234,External Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.9205
INK128-1110-028,Sapanisertib,99,2,AALL0232 ALL Study Identifier;Dexamethasone,0.9075,AALL0331 ALL Study Identifier,0.9047,AALL0232 ALL Study Identifier,0.9014,Iodine,0.8965,Anti-CD33 Monoclonal Antibody BI 836858,0.8963
INTERFERON_ALPHA,Interferon Alpha,1,2,Interferon Alpha,0.9887,Peginterferon Alfa-2a,0.9351,Adalimumab,0.9172,Gonadotropin-releasing Hormone Analog,0.9127,PSMA-targeting Agent;Antineoplastic Antibody-Drug Conjugate,0.9120
IODINE,Iodine,1,2,Iodine,1.0000,Epinephrine,0.9018,Peginterferon Alfa-2a,0.8981,Irinotecan,0.8979,Letrozole,0.8975
IPI,Ipilimumab,3,2,Pipobroman,0.9152,Plitidepsin,0.9125,Ipilimumab,0.9097,Pilaralisib,0.9091,Pidnarulex,0.9079
IT,Intrathecal Route of Administration,99,2,PSMA-targeting Agent;Antineoplastic Antibody-Drug Conjugate,0.9353,Retromammary space (body structure);Lymphadenectomy,0.9342,Other;Treatment Regimen,0.9330,Peginterferon Alfa-2a,0.9312,Other,0.9307
IT Methotrexate,Methotrexate,1,2,Methotrexate,0.9984,Mitomycin,0.9252,Mercaptopurine,0.9198,Mycophenolate Mofetil,0.9174,Mefloquine,0.9171
IT/IV Cytarabine,Cytarabine,1,2,Cytarabine,0.9568,Liposomal Cytarabine,0.9367,Ivosidenib,0.9352,Liposome-encapsulated Daunorubicin-Cytarabine,0.9194,Venetoclax,0.9121
Ida,Idarubicin,1,2,Idarubicin,0.9432,Idasanutlin,0.9355,Adalimumab,0.9172,Dabrafenib,0.9116,Iodine,0.9036
Ifosfamid,Ifosfamide,1,2,Ifosfamide,0.9949,Fludarabine,0.9242,Fluorouracil,0.9225,Afatinib,0.9196,Ifabotuzumab,0.9182
Il-2,Aldesleukin,99,2,Peginterferon Alfa-2a,0.9234,Interferon Alpha,0.9180,mTOR Inhibitor;Immunotherapeutic Agent,0.9173,Anti-LAG-3 Monoclonal Antibody,0.9157,Anti-TIM-3 Monoclonal Antibody,0.9156
Ileal conduit Creation,Urinary Diversion,99,2,Orthotopic;Neobladder,0.9029,Ureterectomy,0.9002,Robot-Assisted Surgery;Cystectomy,0.8997,Ureter;Biopsy,0.8983,Neobladder,0.8968
Implants-tandem,Tandem Brachytherapy,1,2,Tandem Brachytherapy,0.9423,Vagina;Implant,0.9226,Tissue Expander-Implant Breast Reconstruction;Bilateral,0.9197,Dual IGF-1R/InsR Inhibitor BMS-754807,0.9033,Platinum Acetylacetonate-Titanium Dioxide Nanoparticles,0.8993
Imuran,Azathioprine Sodium,99,2,Anti-CD33 Antibody-drug Conjugate IMGN779,0.9143,Vemurafenib,0.9090,Ivosidenib,0.9088,Indoximod,0.9071,Melphalan,0.9051
Interval Debulking,Interval Debulking Surgery,1,2,Interval Debulking Surgery,0.9814,Tumor Debulking,0.9283,Primary Debulking Surgery,0.9239,Secondary;Tumor Debulking,0.9040,Azacitidine Regimen,0.8915
Ipi,Ipilimumab,3,2,Pipobroman,0.9152,Plitidepsin,0.9125,Ipilimumab,0.9097,Pilaralisib,0.9091,Pidnarulex,0.9079
Ipilumumab,Ipilimumab,1,2,Ipilimumab,0.9347,Mapatumumab,0.9210,Anti-PLGF Monoclonal Antibody TB-403,0.9208,Glembatumumab,0.9206,Durvalumab,0.9193
JAK 1 inhibitor,JAK1 Inhibitor,1,2,JAK1 Inhibitor,0.9926,JAK2 Inhibitor AZD1480,0.9428,Tyrosine Kinase Inhibitor,0.9266,Cyclin-Dependent Kinase Inhibitor,0.9265,Mitogen-Activated Protein Kinase Kinase Inhibitor,0.9184
JNJ-40346527 (CSF1R inhibitor),Edicotinib,99,2,Dual IGF-1R/InsR Inhibitor BMS-754807,0.9425,NAMPT Inhibitor STF-118804,0.9391,MDM2/MDMX Inhibitor ALRN-6924,0.9340,Gamma-Secretase Inhibitor RO4929097,0.9325,Topoisomerase I Inhibitor Genz-644282,0.9306
JNJ26481585,Quisinostat,99,2,Topoisomerase I Inhibitor Genz-644282,0.9092,NAMPT Inhibitor STF-118804,0.9045,Dual IGF-1R/InsR Inhibitor BMS-754807,0.9002,AALL0232 ALL Study Identifier,0.8977,Purine Analogue NSC 750854,0.8976
JNJ26854165,Serdemetan,99,2,NAMPT Inhibitor STF-118804,0.9022,Topoisomerase I Inhibitor Genz-644282,0.9015,Dual IGF-1R/InsR Inhibitor BMS-754807,0.9009,Gamma-Secretase Inhibitor RO4929097,0.8962,DNA-PK/TOR Kinase Inhibitor CC-115,0.8959
Jakafi,Ruxolitinib,99,2,JAK1 Inhibitor,0.9219,Afatinib,0.9157,Axitinib,0.9088,FLT3/CDK4/6 Inhibitor FLX925,0.9058,Ipilimumab,0.9036
KB004,Ifabotuzumab,99,2,FAK Inhibitor VS-4718,0.8957,Anti-PLGF Monoclonal Antibody TB-403,0.8882,Bevacizumab,0.8850,Dual IGF-1R/InsR Inhibitor BMS-754807,0.8849,Purine Analogue NSC 750854,0.8848
KPT-330,Selinexor,99,2,DNA-PK/TOR Kinase Inhibitor CC-115,0.9195,NAMPT Inhibitor STF-118804,0.9124,Paclitaxel,0.9080,Pan-AKT Kinase Inhibitor GSK690693,0.9073,PSMA-targeting Agent;Antineoplastic Antibody-Drug Conjugate,0.9035
L Radical Nephrectomy,Left;Radical Nephrectomy,1,2,Left;Radical Nephrectomy,0.9634,Nephrectomy,0.9458,Left;Radical;Nephroureterectomy,0.9394,Right;Partial Nephrectomy,0.9376,Right;Radical;Nephroureterectomy;Right;Nephroureterectomy,0.9354
L Total Mastectomy,Left;Total Mastectomy,2,2,Total Mastectomy,0.9755,Left;Total Mastectomy,0.9687,Right;Total Mastectomy,0.9632,Bilateral;Total Mastectomy,0.9562,Mastectomy,0.9432
L-Asparaginase,Asparaginase,1,2,Asparaginase,0.9729,l-Norepinephrine,0.9220,Leucovorin,0.9167,Peginterferon Alfa-2a,0.9159,Anthracycline Antineoplastic Antibiotic,0.9135
LAPATINIB,Lapatinib,1,2,Lapatinib,1.0000,Trastuzumab,0.9351,Letrozole,0.9336,Sorafenib,0.9284,Paclitaxel,0.9239
LAR,Low Anterior Resection,99,2,Leuprolide,0.9053,Leucovorin,0.9035,Retromammary space (body structure);Lymphadenectomy,0.9006,Axillary Lymph Node;Right,0.8998,Lapatinib,0.8995
LBH,Panobinostat,99,2,Lisavanbulin,0.9106,Laparoscopic Biopsy,0.9086,l-Norepinephrine,0.9061,Leuprolide,0.9030,Anti-PLGF Monoclonal Antibody TB-403,0.8996
LDR,Low-Dose Rate Brachytherapy,99,2,Plitidepsin,0.9097,Lapatinib,0.9057,Dexamethasone,0.9043,Lisavanbulin,0.9038,Decitabine,0.9037
LE,Local excision (procedure),2,2,Leuprolide,0.8950,Local excision (procedure),0.8923,Alpelisib,0.8847,Talimogene Laherparepvec,0.8804,l-Norepinephrine,0.8802
LENOLIDAMIDE,Lenalidomide,99,2,Lorazepam,0.9126,Lomustine,0.9088,Olaparib,0.9066,Thalidomide,0.9059,Talazoparib,0.9041
LHRH,Gonadotrophin Releasing Hormone,3,2,Leuprolide,0.9303,Gonadotropin-releasing Hormone Analog,0.9273,Gonadotrophin Releasing Hormone,0.9128,Fenretinide,0.9034,Cabiralizumab,0.9026
LHRH agonist,Gonadotropin-releasing Hormone Analog,1,2,Gonadotropin-releasing Hormone Analog,0.9429,Leuprolide,0.9253,Gonadotrophin Releasing Hormone,0.9141,Antiandrogen Therapy,0.9084,Anti-LAG-3 Monoclonal Antibody,0.9073
LN dissection,Lymphadenectomy,2,2,Axillary Lymph Node Dissection,0.9468,Lymphadenectomy,0.9394,Left;Axillary Lymph Node Dissection,0.9335,Bilateral Pelvic Lymph Node Dissection,0.9298,Endoscopic Submucosal Dissection,0.9163
LND,Lymphadenectomy,1,2,Lymphadenectomy,0.9171,Axillary Lymph Node Biopsy,0.9062,Sentinel Lymph Node Biopsy,0.9061,Axillary Lymph Node Level I;Axillary Lymph Node Level II;Lymphadenectomy,0.9053,Left;Axillary Lymph Node Dissection,0.9047
LUMPCTOMY,Lumpectomy,1,2,Lumpectomy,0.9544,Left;Lumpectomy,0.9414,Lumpectomy;Right Breast,0.9333,Laparoscopic Prostatectomy,0.9206,Venetoclax,0.9147
LUMPECTOMY,Lumpectomy,1,2,Lumpectomy,1.0000,Left;Lumpectomy,0.9748,Lumpectomy;Right Breast,0.9646,Re-Excision;Original;Lumpectomy;Surgical Site,0.9428,Sentinel Lymph Node;Lymphadenectomy;Right;Mammoplasty,0.9241
LV,Leucovorin,2,2,Valspodar,0.9063,Leucovorin,0.9019,Lisavanbulin,0.9012,Vadastuximab Talirine,0.8984,l-Norepinephrine,0.8978
LY 2606368,Prexasertib,99,2,mTOR Kinase Inhibitor AZD8055,0.9161,Gamma-Secretase Inhibitor RO4929097,0.9138,Purine Analogue NSC 750854,0.9065,Anti-CD33 Monoclonal Antibody BI 836858,0.9046,MDM2/MDMX Inhibitor ALRN-6924,0.9027
Left Rnu,Left;Radical;Nephroureterectomy,2,2,Left;Radical Nephrectomy,0.9381,Left;Radical;Nephroureterectomy,0.9305,Right Eye;Enucleation,0.9280,Right;Radical;Nephroureterectomy;Right;Nephroureterectomy,0.9218,Right;Partial Nephrectomy,0.9213
Left breast reexcision,Left Breast;Re-Excision,1,2,Left Breast;Re-Excision,0.9536,Right Breast;Re-Excision,0.9426,Left;Biopsy of Breast,0.9359,Lumpectomy;Right Breast,0.9346,Left;Total Mastectomy,0.9343
Left hemihepatectomy,Left Hemihepatectomy,1,2,Left Hemihepatectomy,1.0000,Right Hemihepatectomy,0.9885,Left;Total Mastectomy,0.9365,Lobectomy,0.9347,Lumpectomy;Right Breast,0.9298
Left segmental mastectomy,Segmental Mastectomy,3,2,Left;Segmental Mastectomy,0.9927,Right;Segmental Mastectomy,0.9842,Segmental Mastectomy,0.9810,Localized;Segmental Mastectomy,0.9773,Re-Excision;Segmental Mastectomy,0.9559
Leukine,Sargramostim,99,2,Aldesleukin,0.9195,Leucovorin,0.9137,Liposomal Cytarabine,0.9134,Lisavanbulin,0.9106,Leuprolide,0.9105
Liver Resection,Hepatectomy,2,2,Resection,0.9614,Hepatectomy,0.9555,Bile Duct;Resection,0.9530,Lung;Resection,0.9526,Partial Hepatectomy,0.9331
Lupron,Leuprolide,1,2,Leuprolide,0.9178,Lisavanbulin,0.9084,Peginterferon Alfa-2a,0.9022,Letrozole,0.9011,Lymphadenectomy,0.8970
MASTECTOMY,Mastectomy,1,2,Mastectomy,1.0000,Modified Radical Mastectomy,0.9572,Bilateral Mastectomy,0.9544,Total Mastectomy,0.9529,Left;Total Mastectomy,0.9499
MBG453 (TIM-3 inhibitor),Sabatolimab,99,2,Anti-TIM-3 Monoclonal Antibody,0.9457,NAMPT Inhibitor STF-118804,0.9381,mTOR Inhibitor;Immunotherapeutic Agent,0.9329,Dual IGF-1R/InsR Inhibitor BMS-754807,0.9320,Anti-CD33 Antibody-drug Conjugate IMGN779,0.9316
MEK,Mitogen-Activated Protein Kinase Kinase Inhibitor,1,2,Mitogen-Activated Protein Kinase Kinase Inhibitor,0.9228,Selumetinib,0.9140,Axitinib,0.9102,Ipilimumab,0.9102,Trametinib,0.9090
MEK162,Binimetinib,99,2,Mitogen-Activated Protein Kinase Kinase Inhibitor,0.9198,mTOR Kinase Inhibitor AZD8055,0.9155,Akt Inhibitor MK2206,0.9083,Axitinib,0.9073,Sunitinib Malate,0.9046
MET inhibitor,c-Met Inhibitor,1,2,c-Met Inhibitor,0.9626,mTOR Inhibitor,0.9273,Tyrosine Kinase Inhibitor,0.9223,Mitogen-Activated Protein Kinase Kinase Inhibitor,0.9179,mTOR Inhibitor;Immunotherapeutic Agent,0.9125
METASTASECTOMY,Metastasectomy,1,2,Metastasectomy,1.0000,Resection;Pulmonary;Metastasis,0.9474,Resection,0.9231,Lobectomy,0.9227,Appendectomy,0.9215
MGA271 anti B7H3 infusion,Enoblituzumab,99,2,Anti-CD33 Antibody-drug Conjugate IMGN779,0.9385,Anti-CD33 Monoclonal Antibody BI 836858,0.9343,Anti-CD98 Monoclonal Antibody IGN523,0.9306,Anti-CD3 Monoclonal Antibody,0.9291,Anti-EGFR Monoclonal Antibody,0.9287
MGB453,Sabatolimab,99,2,Gemtuzumab Ozogamicin,0.9063,MDM2/MDMX Inhibitor ALRN-6924,0.9043,Anti-CD33 Antibody-drug Conjugate IMGN779,0.9020,Gemtuzumab,0.9018,AALL0232 ALL Study Identifier;Dexamethasone,0.9015
MITOTANE,Mitotane,1,2,Mitotane,1.0000,Mitoxantrone,0.9338,Topotecan,0.9056,Coltuximab Ravtansine,0.9032,Memantine,0.9014
MK 3475,Pembrolizumab,99,2,Anti-HGF Monoclonal Antibody TAK-701,0.8973,HDM2 Inhibitor MK-8242,0.8949,Gemtuzumab,0.8906,mTOR Kinase Inhibitor AZD8055,0.8898,Anti-PLGF Monoclonal Antibody TB-403,0.8870
MK-2206,Akt Inhibitor MK2206,1,2,Akt Inhibitor MK2206,0.9393,HDM2 Inhibitor MK-8242,0.9298,mTOR Kinase Inhibitor AZD8055,0.9170,PIM Kinase Inhibitor SGI-1776,0.9062,Anti-HGF Monoclonal Antibody TAK-701,0.9002
MK-8242,HDM2 Inhibitor MK-8242,1,2,HDM2 Inhibitor MK-8242,0.9657,Akt Inhibitor MK2206,0.9357,mTOR Kinase Inhibitor AZD8055,0.9250,Topoisomerase I Inhibitor Genz-644282,0.9161,CENP-E Inhibitor GSK-923295A,0.9116
MK3475,Pembrolizumab,99,2,mTOR Kinase Inhibitor AZD8055,0.9247,HDM2 Inhibitor MK-8242,0.9241,Akt Inhibitor MK2206,0.9182,MDM2/MDMX Inhibitor ALRN-6924,0.9114,Dual IGF-1R/InsR Inhibitor BMS-754807,0.9085
MLN0128 (mTORi),Sapanisertib,99,2,mTOR Inhibitor,0.9561,mTOR Inhibitor;Immunotherapeutic Agent,0.9465,mTOR Kinase Inhibitor AZD8055,0.9445,Everolimus,0.9285,NAMPT Inhibitor STF-118804,0.9270
MLN4924,Pevonedistat,99,2,MDM2/MDMX Inhibitor ALRN-6924,0.9136,Gamma-Secretase Inhibitor RO4929097,0.9110,mTOR Kinase Inhibitor AZD8055,0.9082,CENP-E Inhibitor GSK-923295A,0.9059,Dual IGF-1R/InsR Inhibitor BMS-754807,0.9038
MLN8237,Alisertib,99,2,HDM2 Inhibitor MK-8242,0.9223,NAMPT Inhibitor STF-118804,0.9134,mTOR Kinase Inhibitor AZD8055,0.9123,MDM2/MDMX Inhibitor ALRN-6924,0.9120,Topoisomerase I Inhibitor Genz-644282,0.9118
MM-141,Istiratumab,99,2,Sunitinib Malate,0.9031,PIM Kinase Inhibitor SGI-1776,0.9002,HDM2 Inhibitor MK-8242,0.8998,PSMA-targeting Agent;Antineoplastic Antibody-Drug Conjugate,0.8988,DNA-PK/TOR Kinase Inhibitor CC-115,0.8982
MMC,Mitomycin,1,2,Mitomycin,0.9406,Mastectomy,0.9099,Macitentan,0.9077,Tamoxifen,0.9070,Mycophenolate Mofetil,0.9041
MTOR inhibitor,mTOR Inhibitor,1,2,mTOR Inhibitor,1.0000,mTOR Inhibitor;Immunotherapeutic Agent,0.9548,mTOR Kinase Inhibitor AZD8055,0.9538,Akt Inhibitor MK2206,0.9338,MDM2 Inhibitor,0.9261
MTOR/VEGF inhibitor,mTOR Inhibitor;Immunotherapeutic Agent,2,2,mTOR Inhibitor,0.9686,mTOR Inhibitor;Immunotherapeutic Agent,0.9518,mTOR Kinase Inhibitor AZD8055,0.9356,Sirolimus,0.9232,Everolimus,0.9223
MTX,Methotrexate,1,2,Methotrexate,0.9535,Pemetrexed,0.9321,Mitoxantrone,0.9259,Ruxolitinib,0.9250,PSMA-targeting Agent;Antineoplastic Antibody-Drug Conjugate,0.9229
MUD,Matched Unrelated Donor;Allogeneic Hematopoietic Stem Cell Transplantation,99,2,Mercaptopurine,0.9017,Tremelimumab,0.8959,Momelotinib,0.8927,Mycophenolate Mofetil,0.8893,Lenalidomide,0.8885
Margin resection,Surgical Margin;Resection,1,2,Surgical Margin;Resection,0.9728,Resection,0.9527,Lung;Resection,0.9326,Vulva;Resection,0.9292,Re-Excision;Inferior;Margin,0.9287
Mastectomy NOS,Mastectomy,1,2,Mastectomy,0.9687,Total Mastectomy,0.9370,Modified Radical Mastectomy,0.9361,Bilateral Mastectomy,0.9344,Bilateral;Total Mastectomy,0.9341
Mito,Mitoxantrone,1,2,Mitoxantrone,0.9506,Mitotane,0.9432,Methotrexate,0.9048,Mefloquine,0.9004,Momelotinib,0.8995
Mk-3475,Pembrolizumab,99,2,HDM2 Inhibitor MK-8242,0.9143,Anti-HGF Monoclonal Antibody TAK-701,0.9093,mTOR Kinase Inhibitor AZD8055,0.9046,Gemtuzumab,0.9005,FAK Inhibitor VS-4718,0.8985
Modified Radical Masectomy,Modified Radical Hysterectomy,2,2,Modified Radical Mastectomy,0.9678,Modified Radical Hysterectomy,0.9510,Mastectomy,0.9263,Radical Cystectomy,0.9191,Radical Trachelectomy,0.9165
Modified radical mastectomy,Modified Radical Mastectomy,1,2,Modified Radical Mastectomy,1.0000,Modified Radical Hysterectomy,0.9716,Mastectomy,0.9572,Radical Hysterectomy,0.9345,Total Mastectomy,0.9333
Mto,Mitoxantrone,99,2,Mycophenolate Mofetil,0.9038,Methotrexate,0.9030,Motixafortide,0.9030,Momelotinib,0.9005,Memantine,0.8987
Mtx,Methotrexate,1,2,Methotrexate,0.9535,Pemetrexed,0.9321,Mitoxantrone,0.9259,Ruxolitinib,0.9250,PSMA-targeting Agent;Antineoplastic Antibody-Drug Conjugate,0.9229
Mylotarg,Gemtuzumab Ozogamicin,99,2,Melphalan,0.9143,Zoligratinib,0.9123,Dacomitinib,0.9100,Apalutamide,0.9074,Cilengitide,0.9072
NK cell infusion,NK Cell-enriched Donor Lymphocytes,1,2,NK Cell-enriched Donor Lymphocytes,0.9369,Donor Lymphocyte Infusion,0.9354,Hematopoietic Cell Transplantation,0.9302,Tumor Infiltrating Lymphocyte Therapy,0.9193,Autologous Hematopoietic Stem Cell Transplantation,0.9192
NOM,Have Not Had Cancer Surgery,99,2,Nirogacestat,0.8831,Robot-Assisted Surgery;Laparoscopy;Nephroureterectomy,0.8820,Urethrectomy,0.8809,Nab-paclitaxel,0.8794,Nintedanib,0.8791
NOREPINEPHRINE,l-Norepinephrine,1,2,l-Norepinephrine,0.9604,Epinephrine,0.9320,Nelarabine,0.9127,Dopamine,0.9032,Epirubicin,0.9020
NOVO-TTF,NovoTTF-100A Device,1,2,NovoTTF-100A Device,0.9317,Tamibarotene,0.9101,Docetaxel,0.8914,Paclitaxel,0.8913,Tretinoin,0.8910
NPT,Platinum Acetylacetonate-Titanium Dioxide Nanoparticles,99,2,Nab-paclitaxel,0.9192,Nitrogen Mustard Prodrug PR-104,0.9141,Panobinostat,0.9055,NAMPT Inhibitor STF-118804,0.9026,Paclitaxel,0.9017
NSC750854,Purine Analogue NSC 750854,1,2,Purine Analogue NSC 750854,0.9473,Pan-AKT Kinase Inhibitor GSK690693,0.9108,Gamma-Secretase Inhibitor RO4929097,0.9092,NAMPT Inhibitor STF-118804,0.9060,Cilengitide,0.9016
NY eso vaccine,NY-ESO-1 Peptide Vaccine,1,2,NY-ESO-1 Peptide Vaccine,0.9738,Vaccine,0.9121,Steroid Therapy,0.9049,Rovalpituzumab Tesirine,0.9007,Folate Receptor-Targeted Tubulysin Conjugate EC1456,0.9001
Nephro-ureterectomy,Nephroureterectomy,2,2,Ureterectomy,0.9786,Nephroureterectomy,0.9647,Right;Ureterectomy,0.9559,Nephrectomy,0.9530,Nephroureterectomy with Cuff of Bladder;Endoscopic Resection,0.9526
Nephroureterectomy with endoscopic bladder cuff resection,Nephroureterectomy with Cuff of Bladder;Endoscopic Resection,1,2,Nephroureterectomy with Cuff of Bladder;Endoscopic Resection,0.9940,Nephroureterectomy,0.9641,Transurethral Resection of Bladder Tumor,0.9523,Right;Nephroureterectomy,0.9466,Robot-Assisted Surgery;Laparoscopy;Nephroureterectomy,0.9457
Nipple Sparing Total Mastectomy,Subcutaneous Mastectomy,99,2,Bilateral;Skin-Sparing Mastectomy,0.9534,Total Mastectomy,0.9513,Left;Total Mastectomy,0.9495,Right;Total Mastectomy,0.9464,Skin-Sparing Mastectomy;Radical Mastectomy,0.9462
Nivo,Nivolumab,99,2,Seviteronel,0.8981,Vinorelbine,0.8956,Veliparib,0.8940,Denintuzumab Mafodotin,0.8925,Entospletinib,0.8896
Nivolumab (P1T986205),Nivolumab,1,2,Nivolumab,0.9602,mTOR Inhibitor;Immunotherapeutic Agent,0.9319,Anti-CD33 Monoclonal Antibody BI 836858,0.9311,Anti-HGF Monoclonal Antibody TAK-701,0.9246,Ipilimumab,0.9243
No (radiation),Radiation Therapy Not Received,1,2,Radiation Therapy Not Received,0.9374,Radiation Therapy,0.9251,Intensity-Modulated Radiation Therapy,0.9107,Radiation Therapy;Right Breast,0.9106,Radium Ra 223 Dichloride,0.9103
"ODSH (2 O, 3-O Desulfated Heparin)",Dociparstat sodium,99,2,Anti-HGF Monoclonal Antibody TAK-701,0.9196,Purine Analogue NSC 750854,0.9130,Buthionine Sulfoximine,0.9106,Peginterferon Alfa-2a,0.9102,Pylorus-sparing pancreaticoduodenectomy (procedure),0.9100
OSI-774,Erlotinib Hydrochloride,99,2,FAK Inhibitor VS-4718,0.8902,HDM2 Inhibitor MK-8242,0.8899,Purine Analogue NSC 750854,0.8889,Ifabotuzumab,0.8876,Anti-HGF Monoclonal Antibody TAK-701,0.8872
OX,Oxaliplatin,1,2,Oxaliplatin,0.9094,Buthionine Sulfoximine,0.8976,Olaparib,0.8896,Indoximod,0.8892,Mitoxantrone,0.8888
OX40 agonist MOXR0916,Vonlerolizumab,99,2,MDM2/MDMX Inhibitor ALRN-6924,0.9238,HDM2 Inhibitor MK-8242,0.9128,mTOR Inhibitor;Immunotherapeutic Agent,0.9096,Anti-ErbB3 Monoclonal Antibody REGN1400,0.9056,Anti-PLGF Monoclonal Antibody TB-403,0.9055
OXALIPLATIN,Oxaliplatin,1,2,Oxaliplatin,1.0000,Cisplatin,0.9214,Cetuximab,0.9204,Pertuzumab,0.9190,Olaparib,0.9176
OXi4503,Combretastatin A1 Diphosphate,99,2,Oxaliplatin,0.9136,Indoximod,0.9096,Gamma-Secretase Inhibitor RO4929097,0.9046,Capecitabine,0.9034,Olaparib,0.9001
Observation,Clinical Observation,1,2,Clinical Observation,0.9667,Unknown,0.8825,Estramustine,0.8801,Enucleation;Tail of the Pancreas,0.8756,Right Eye;Enucleation,0.8729
Optune device,NovoTTF-100A Device,2,2,mTOR Inhibitor;Immunotherapeutic Agent,0.8923,NovoTTF-100A Device,0.8879,Indoximod,0.8842,NAMPT Inhibitor STF-118804,0.8832,Right Eye;Enucleation,0.8826
Other regimens,Other;Treatment Regimen,1,2,Other;Treatment Regimen,0.9603,Imatinib Regimen,0.9308,Azacitidine Regimen,0.9216,Cinrebafusp Alfa,0.9108,PSMA-targeting Agent;Antineoplastic Antibody-Drug Conjugate,0.9093
Other surgery (specify),Other;Surgery,1,2,Other;Surgery,0.9849,Other;Treatment Regimen,0.9293,Surgical Procedure,0.9280,Other,0.9267,Robot-Assisted Surgery;Laparoscopy;Nephroureterectomy,0.9190
PACLITAXEL,Paclitaxel,1,2,Paclitaxel,1.0000,Nab-paclitaxel,0.9573,PSMA-targeting Agent;Antineoplastic Antibody-Drug Conjugate,0.9294,Docetaxel,0.9290,Topotecan,0.9285
PARTIAL_MASTECTOMY,Segmental Mastectomy,99,2,Left;Total Mastectomy,0.9508,Right;Total Mastectomy,0.9475,Bilateral;Total Mastectomy,0.9469,Mastectomy,0.9464,Partial Cystectomy,0.9452
PCI-32765,Ibrutinib,99,2,PIM Kinase Inhibitor SGI-1776,0.9204,Topoisomerase I Inhibitor Genz-644282,0.9201,Mapatumumab,0.9134,Dual IGF-1R/InsR Inhibitor BMS-754807,0.9117,Irinotecan,0.9113
PE,Pelvic Exenteration,99,2,Pevonedistat,0.9395,Plitidepsin,0.9084,Pipobroman,0.9019,Pericardial Effusion,0.9007,Epinephrine,0.8982
