field_name,source,is_numeric_field
clinical_trial_indicator,CLIN_CLINICAL_TRIAL_INDICATOR,
clinical_trial_indicator,PRD_TRIAL_PARTICIPATION_YN,
clinical_trial_indicator,CRDB_CLINICAL_TRIAL_FLAG,
clinical_trial_indicator,INFERRED_CLINICAL_TRIAL_STATUS,
course_number,CLIN_COURSE_NUMBER,
course_number,CRDB_TREATMENT_COURSE_NUMBER,yes
course_number,PRD_COURSE_NUMBER_REPORTED,yes
course_number,DERIVED_COURSE_SEQUENCE_NUMBER,yes
days_to_treatment_end,CLIN_DAYS_TO_TREATMENT_END,yes
days_to_treatment_end,CRDB_DAYS_TO_TREATMENT_END_DATE,yes
days_to_treatment_end,DERIVED_TREATMENT_END_DAYS,yes
days_to_treatment_end,PRD_DAYS_TREATMENT_ENDED,yes
days_to_treatment_start,CLIN_DAYS_TO_TREATMENT_START,yes
days_to_treatment_start,CRDB_DAYS_TO_TREATMENT_START_DATE,yes
days_to_treatment_start,DERIVED_TREATMENT_START_DAYS,yes
days_to_treatment_start,PRD_DAYS_TREATMENT_STARTED,yes
drug_category,CLIN_DRUG_CATEGORY,
drug_category,CRDB_THERAPEUTIC_DRUG_CATEGORY,
drug_category,PRD_DRUG_CATEGORY_REPORTED,
drug_category,CURATED_DRUG_CATEGORY_CONDENSED,
embolic_agent,PATH_EMBOLIC_AGENT,
embolic_agent,CLIN_EMBOLIC_AGENT_TYPE,
embolic_agent,CRDB_EMBOLIZATION_AGENT,
embolic_agent,REPORTED_EMBOLIC_AGENT_USED,
initial_disease_status,CLIN_INITIAL_DISEASE_STATUS,
initial_disease_status,CRDB_DISEASE_STATUS_AT_BASELINE,
initial_disease_status,PRD_BASELINE_DISEASE_STATUS,
initial_disease_status,CURATED_DISEASE_STATUS_INITIAL,
lesions_treated_number,CLIN_LESIONS_TREATED_NUMBER,yes
lesions_treated_number,CRDB_NUM_LESIONS_TREATED,yes
lesions_treated_number,PATH_LESIONS_TREATED_COUNT,yes
lesions_treated_number,DERIVED_LESION_TREATMENT_COUNT,yes
number_of_cycles,CLIN_NUMBER_OF_CYCLES,yes
number_of_cycles,CRDB_TREATMENT_CYCLES,yes
number_of_cycles,PRD_CYCLES_ADMINISTERED,yes
number_of_cycles,DERIVED_CYCLE_COUNT,yes
number_of_fractions,CLIN_NUMBER_OF_FRACTIONS,yes
number_of_fractions,CRDB_RADIATION_FRACTIONS,yes
number_of_fractions,PRD_FRACTIONS_DELIVERED,yes
number_of_fractions,DERIVED_FRACTION_COUNT,yes
prescribed_dose,CLIN_PRESCRIBED_DOSE,
prescribed_dose,CRDB_PRESCRIBED_DOSE_AMOUNT,
prescribed_dose,PRD_DOSE_PRESCRIBED,
prescribed_dose,CURATED_PRESCRIBED_DOSE_VALUE,
protocol_identifier,CLIN_PROTOCOL_IDENTIFIER,
protocol_identifier,CRDB_PROTOCOL_ID,
protocol_identifier,MSK_PROTOCOL_NUMBER,
protocol_identifier,GDC_PROTOCOL_IDENTIFIER,
radiosensitizing_agent,CLIN_RADIOSENSITIZING_AGENT,
radiosensitizing_agent,CRDB_RADIOSENSITIZER_AGENT,
radiosensitizing_agent,PATH_RADIOSENSITIZING_AGENT_TYPE,
radiosensitizing_agent,PRD_RADIOSENSITIZING_AGENT_USED,
reason_treatment_ended,CLIN_REASON_TREATMENT_ENDED,
reason_treatment_ended,CRDB_TREATMENT_DISCONTINUATION_REASON,
reason_treatment_ended,PRD_WHY_TREATMENT_ENDED,
reason_treatment_ended,CURATED_REASON_TREATMENT_TERMINATED,
reason_treatment_not_given,CLIN_REASON_TREATMENT_NOT_GIVEN,
reason_treatment_not_given,CRDB_TREATMENT_NOT_GIVEN_REASON,
reason_treatment_not_given,PRD_WHY_TREATMENT_NOT_GIVEN,
reason_treatment_not_given,CURATED_REASON_NO_TREATMENT,
regimen_or_line_of_therapy,CLIN_REGIMEN_OR_LINE_OF_THERAPY,
regimen_or_line_of_therapy,CRDB_THERAPY_LINE_REGIMEN,
regimen_or_line_of_therapy,PRD_THERAPY_REGIMEN_LINE,
regimen_or_line_of_therapy,CURATED_REGIMEN_THERAPY_LINE,
residual_disease,CLIN_RESIDUAL_DISEASE,
residual_disease,PATH_RESIDUAL_DISEASE_STATUS,
residual_disease,CRDB_RESIDUAL_DISEASE_CLASSIFICATION,
residual_disease,INFERRED_RESIDUAL_DISEASE_INDICATOR,
route_of_administration,CLIN_ROUTE_OF_ADMINISTRATION,
route_of_administration,CRDB_DRUG_ADMINISTRATION_ROUTE,
route_of_administration,PRD_MEDICATION_ROUTE,
route_of_administration,CURATED_ADMINISTRATION_ROUTE_CONDENSED,
therapeutic_agents,CLIN_THERAPEUTIC_AGENTS,
therapeutic_agents,CRDB_THERAPEUTIC_AGENTS_LIST,
therapeutic_agents,PRD_AGENTS_ADMINISTERED,
therapeutic_agents,GDC_THERAPEUTIC_AGENTS,
therapeutic_level_achieved,CLIN_THERAPEUTIC_LEVEL_ACHIEVED,
therapeutic_level_achieved,CRDB_THERAPEUTIC_LEVEL_STATUS,
therapeutic_level_achieved,PRD_ACHIEVED_THERAPEUTIC_LEVEL,
therapeutic_level_achieved,DERIVED_THERAPEUTIC_LEVEL_ACHIEVED_YN,
therapeutic_levels_achieved,CLIN_THERAPEUTIC_LEVELS_ACHIEVED,
therapeutic_levels_achieved,CRDB_THERAPEUTIC_LEVELS_ACHIEVED_LIST,
therapeutic_levels_achieved,PRD_THERAPEUTIC_LEVELS_REACHED,
therapeutic_levels_achieved,DERIVED_THERAPEUTIC_LEVELS_ACHIEVED,
therapeutic_target_level,CLIN_THERAPEUTIC_TARGET_LEVEL,
therapeutic_target_level,CRDB_TARGET_THERAPEUTIC_LEVEL,
therapeutic_target_level,PRD_TARGET_THERAPY_LEVEL,
therapeutic_target_level,DERIVED_THERAPEUTIC_TARGET_LEVEL_VALUE,
treatment_anatomic_site,CLIN_TREATMENT_ANATOMIC_SITE,
treatment_anatomic_site,PATH_TREATMENT_SITE_ANATOMY,
treatment_anatomic_site,CRDB_TREATMENT_BODY_SITE,
treatment_anatomic_site,CURATED_TREATMENT_ANATOMIC_SITE_CONDENSED,
treatment_anatomic_sites,CLIN_TREATMENT_ANATOMIC_SITES,
treatment_anatomic_sites,PATH_TREATMENT_ANATOMIC_SITES_LIST,
treatment_anatomic_sites,CRDB_TREATMENT_SITES,
treatment_anatomic_sites,GDC_TREATMENT_ANATOMIC_SITES,
treatment_arm,CLIN_TREATMENT_ARM,
treatment_arm,CRDB_STUDY_ARM,
treatment_arm,TCGA_TREATMENT_ARM_ASSIGNMENT,
treatment_arm,MSK_TREATMENT_ARM_ID,
treatment_dose,CLIN_TREATMENT_DOSE,
treatment_dose,CRDB_ADMINISTERED_DOSE,
treatment_dose,PRD_DOSE_DELIVERED,
treatment_dose,DERIVED_TREATMENT_DOSE_VALUE,
treatment_dose_max,CLIN_TREATMENT_DOSE_MAX,
treatment_dose_max,CRDB_MAXIMUM_TREATMENT_DOSE,
treatment_dose_max,DERIVED_MAX_TREATMENT_DOSE,
treatment_dose_max,PRD_DOSE_MAXIMUM,
treatment_dose_units,CLIN_TREATMENT_DOSE_UNITS,
treatment_dose_units,CRDB_DOSE_MEASUREMENT_UNITS,
treatment_dose_units,DERIVED_DOSE_UNIT_TYPE,
treatment_dose_units,CURATED_DOSE_UNITS_STANDARDIZED,
treatment_duration,CLIN_TREATMENT_DURATION,
treatment_duration,CRDB_TREATMENT_DURATION_DAYS,
treatment_duration,DERIVED_TREATMENT_DURATION_VALUE,
treatment_duration,PRD_TREATMENT_DURATION_REPORTED,
treatment_effect,CLIN_TREATMENT_EFFECT,
treatment_effect,CRDB_TREATMENT_RESPONSE,
treatment_effect,PATH_TREATMENT_EFFECT_ASSESSMENT,
treatment_effect,INFERRED_TREATMENT_EFFECT_STATUS,
treatment_effect_indicator,CLIN_TREATMENT_EFFECT_INDICATOR,
treatment_effect_indicator,CRDB_TREATMENT_RESPONSE_INDICATOR,
treatment_effect_indicator,PRD_TREATMENT_EFFECT_YN,
treatment_effect_indicator,DERIVED_TREATMENT_EFFECT_FLAG,
treatment_intent_type,CLIN_TREATMENT_INTENT_TYPE,
treatment_intent_type,CRDB_TREATMENT_INTENT_CLASSIFICATION,
treatment_intent_type,PRD_TREATMENT_INTENT_REPORTED,
treatment_intent_type,CURATED_TREATMENT_INTENT_CONDENSED,
treatment_or_therapy,CLIN_TREATMENT_OR_THERAPY,
treatment_or_therapy,CRDB_TREATMENT_FLAG,
treatment_or_therapy,PRD_TREATMENT_RECEIVED_YN,
treatment_or_therapy,DERIVED_TREATMENT_STATUS,
treatment_outcome,CLIN_TREATMENT_OUTCOME,
treatment_outcome,CRDB_CLINICAL_OUTCOME,
treatment_outcome,PATH_TREATMENT_OUTCOME_ASSESSMENT,
treatment_outcome,CURATED_TREATMENT_OUTCOME_CONDENSED,
treatment_outcome_duration,CLIN_TREATMENT_OUTCOME_DURATION,
treatment_outcome_duration,CRDB_OUTCOME_FOLLOW_UP_DAYS,yes
treatment_outcome_duration,DERIVED_TREATMENT_OUTCOME_DURATION_DAYS,yes
treatment_outcome_duration,PRD_OUTCOME_DURATION_REPORTED,yes
treatment_type,CLIN_TREATMENT_TYPE,
treatment_type,CRDB_TREATMENT_CLASSIFICATION,
treatment_type,PRD_TYPE_OF_TREATMENT,
treatment_type,CURATED_TREATMENT_TYPE_CONDENSED,
creation_datetime,CRDB_RECORD_CREATION_DATE_TIME,
creation_datetime,GDC_CREATION_DATETIME,
creation_datetime,DERIVED_CREATION_TIMESTAMP,
creation_datetime,CURATED_RECORD_CREATED_DT,
is_ffpe,PATH_IS_FFPE_YN,
is_ffpe,CLIN_FFPE_INDICATOR,
is_ffpe,CRDB_FFPE_PRESERVATION_FLAG,
is_ffpe,BIOSPECIMEN_FFPE_STATUS,
portion_number,BIOSPECIMEN_PORTION_NUMBER,
portion_number,PATH_PORTION_NUMBER,
portion_number,CRDB_SAMPLE_PORTION_ID,
portion_number,GDC_PORTION_NUMBER,
aa_change,NGS_AA_CHANGE,
aa_change,CRDB_AMINO_ACID_SUBSTITUTION,
aa_change,GDC_AA_CHANGE_CURATED,
aa_change,DERIVED_PROTEIN_CHANGE_ANNOTATION,
aneuploidy,PATH_ANEUPLOIDY_STATUS,
aneuploidy,CRDB_ANEUPLOIDY_INDICATOR,
aneuploidy,NGS_ANEUPLOIDY_FLAG,
aneuploidy,INFERRED_ANEUPLOIDY_CLASSIFICATION,
antigen,PATH_ANTIGEN_TYPE,
antigen,CLIN_ANTIGEN_MARKER,
antigen,CRDB_ANTIGEN_TARGET,
antigen,CURATED_ANTIGEN_CLASSIFICATION,
biospecimen_type,CRDB_SPECIMEN_TYPE_CLASSIFICATION,
biospecimen_type,PATH_BIOSPECIMEN_CATEGORY,
biospecimen_type,CURATED_SPECIMEN_TYPE_CONDENSED,
biospecimen_volume,CRDB_SPECIMEN_VOLUME_ML,yes
biospecimen_volume,PATH_TISSUE_VOLUME_MM3,yes
biospecimen_volume,DERIVED_BIOSPECIMEN_VOLUME_QUANTITY,yes
blood_test_normal_range_lower,CLIN_BLOOD_TEST_NORMAL_RANGE_LOWER,
blood_test_normal_range_lower,CRDB_LAB_NORMAL_RANGE_MIN,
blood_test_normal_range_lower,PRD_TEST_REFERENCE_LOWER_BOUND,
blood_test_normal_range_lower,DERIVED_NORMAL_VALUE_MINIMUM,
blood_test_normal_range_upper,CLIN_BLOOD_TEST_NORMAL_RANGE_UPPER,
blood_test_normal_range_upper,CRDB_LAB_NORMAL_RANGE_MAX,
blood_test_normal_range_upper,PRD_TEST_REFERENCE_UPPER_BOUND,
blood_test_normal_range_upper,DERIVED_NORMAL_VALUE_MAXIMUM,
cell_count,PATH_CELL_COUNT,yes
cell_count,CLIN_CELL_COUNT_VALUE,yes
cell_count,NGS_CELL_COUNT_ENUMERATION,yes
cell_count,DERIVED_CELLULAR_COUNT_TOTAL,yes
chromosomal_translocation,NGS_CHROMOSOMAL_TRANSLOCATION,
chromosomal_translocation,CRDB_CHROMOSOME_TRANSLOCATION_TYPE,
chromosomal_translocation,GDC_CHROMOSOMAL_TRANSLOCATION,
chromosomal_translocation,CURATED_TRANSLOCATION_ANNOTATION,
chromosome,NGS_CHROMOSOME,
chromosome,GDC_CHROMOSOME_CURATED,
chromosome,CRDB_CHROMOSOME_NUMBER,
chromosome,DERIVED_CHROMOSOME_IDENTIFIER,
chromosome_arm,NGS_CHROMOSOME_ARM,
chromosome_arm,CRDB_CHROMOSOME_ARM_DESIGNATION,
chromosome_arm,GDC_CHROMOSOME_ARM,
chromosome_arm,DERIVED_CHROMOSOME_ARM_CLASSIFICATION,
clonality,NGS_CLONALITY_FLAG,
clonality,CRDB_CLONALITY_INDICATOR,
clonality,PATH_CLONALITY_STATUS,
clonality,INFERRED_CLONALITY_CLASSIFICATION,
copy_number,NGS_COPY_NUMBER,
copy_number,CRDB_GENE_COPY_NUMBER,yes
copy_number,GDC_COPY_NUMBER_VALUE,yes
copy_number,DERIVED_COPY_NUMBER_ESTIMATE,yes
cytoband,NGS_CYTOBAND_LOCATION,
cytoband,CRDB_CYTOBAND_DESIGNATION,
cytoband,GDC_CYTOBAND_CURATED,
cytoband,DERIVED_CYTOBAND_ASSIGNMENT,
days_to_test,PRD_DAYS_TO_TEST,yes
days_to_test,CRDB_DAYS_TO_LAB_TEST,yes
days_to_test,GDC_DAYS_TO_TEST_EVENT,yes
days_to_test,CALC_DAYS_SINCE_TEST,yes
exon,TCGA_EXON_NUMBER,
exon,NGS_EXON_ID,
exon,GDC_EXON_NOTATION,
gene_symbol,TCGA_GENE_SYMBOL,
gene_symbol,NGS_GENE_NAME,
gene_symbol,GDC_HUGO_GENE_SYMBOL,
gene_symbol,MSK_GENE,
histone_family,TCGA_HISTONE_FAMILY,
histone_family,NGS_HISTONE_FAMILY_CLASS,
histone_variant,TCGA_HISTONE_VARIANT,
histone_variant,NGS_HISTONE_VARIANT_NAME,
hpv_strain,CLIN_HPV_STRAIN_TYPE,
hpv_strain,CRDB_HPV_STRAIN,
hpv_strain,REPORTED_HPV_STRAIN,
intron,TCGA_INTRON_NUMBER,
intron,NGS_INTRON_ID,
laboratory_test,CLIN_LAB_TEST_NAME,
laboratory_test,CRDB_LABORATORY_TEST,
laboratory_test,PRD_LAB_TEST,
loci_abnormal_count,GDC_ABNORMAL_LOCI_COUNT,yes
loci_abnormal_count,NGS_LOCI_ABNORMAL_TOTAL,yes
loci_count,GDC_LOCI_COUNT,yes
loci_count,NGS_LOCI_TOTAL_COUNT,yes
locus,GDC_LOCUS_NOTATION,
locus,TCGA_LOCUS_ID,
mismatch_repair_mutation,TCGA_MMR_MUTATION,
mismatch_repair_mutation,NGS_MISMATCH_REPAIR_MUTATION,
mitotic_count,PATH_MITOTIC_COUNT,yes
mitotic_count,CRDB_MITOSES_PER_AREA,yes
mitotic_count,CALC_MITOTIC_FIGURES,yes
mitotic_total_area,PATH_MITOTIC_AREA_MM2,
mitotic_total_area,CRDB_AREA_ANALYZED_MM2,
molecular_analysis_method,NGS_MOLECULAR_ANALYSIS_METHOD,
molecular_analysis_method,TCGA_ANALYSIS_METHOD,
molecular_consequence,TCGA_MOLECULAR_CONSEQUENCE,
molecular_consequence,GDC_CONSEQUENCE,
mutation_codon,TCGA_MUTATION_CODON,
mutation_codon,NGS_CODON_CHANGE,
pathogenicity,INFERRED_PATHOGENICITY_CLASS,
pathogenicity,GDC_PATHOGENICITY_PREDICTION,
ploidy,TCGA_PLOIDY_STATE,
ploidy,NGS_PLOIDY_LEVEL,
second_exon,NGS_SECOND_EXON,
second_exon,TCGA_EXON_2,
second_gene_symbol,NGS_SECOND_GENE,
second_gene_symbol,TCGA_GENE_2,
specialized_molecular_test,NGS_SPECIALIZED_TEST_NAME,
specialized_molecular_test,CRDB_MOLECULAR_TEST_TYPE,
staining_intensity_scale,PATH_STAINING_INTENSITY_SCALE,
staining_intensity_scale,CLIN_STAIN_INTENSITY_SCORING,
staining_intensity_value,PATH_STAINING_INTENSITY_VALUE,
staining_intensity_value,CRDB_INTENSITY_SCORE,
test_analyte_type,CLIN_ANALYTE_TYPE,
test_analyte_type,CRDB_TEST_ANALYTE,
test_result,CLIN_TEST_RESULT_VALUE,
test_result,PRD_REPORTED_TEST_RESULT,
test_result,CRDB_RESULT_TEXT,
test_units,CLIN_TEST_UNITS,
test_units,CRDB_MEASUREMENT_UNIT,
test_value,CLIN_TEST_VALUE,yes
test_value,CRDB_RESULT_VALUE,yes
test_value,PRD_REPORTED_VALUE,yes
test_value_range,CLIN_REFERENCE_RANGE,
test_value_range,CRDB_NORMAL_RANGE,
transcript,TCGA_TRANSCRIPT_ID,
transcript,NGS_TRANSCRIPT_NOTATION,
variant_origin,GDC_VARIANT_ORIGIN,
variant_origin,TCGA_ORIGIN_CLASSIFICATION,
variant_type,TCGA_VARIANT_TYPE,
variant_type,NGS_VARIANT_CLASSIFICATION,
zygosity,GDC_ZYGOSITY,
zygosity,NGS_ZYGOSITY_STATE,
submitted_tangent_copy_numbers,GDC_SUBMITTED_TANGENT_CN,yes
submitted_tangent_copy_numbers,TCGA_COPY_NUMBER_VALUES,yes
project,TCGA_PROJECT_ID,
project,GDC_PROJECT,
project,CRDB_PROJECT_CODE,
bcr_id,TCGA_BCR_SAMPLE_ID,
bcr_id,GDC_BCR_BARCODE,
raw_methylation_arrays,GDC_METHYLATION_ARRAY_DATA,
raw_methylation_arrays,TCGA_RAW_METHYLATION,
proc_internal,CRDB_INTERNAL_PROCESS_FLAG,
proc_internal,DERIVED_INTERNAL_PROCESSING,
adverse_event,CLIN_ADVERSE_EVENT_TERM,
adverse_event,PRD_REPORTED_AE,
adverse_event,CRDB_ADVERSE_EVENT_NAME,
adverse_event_grade,CLIN_AE_GRADE,
adverse_event_grade,CRDB_ADVERSE_EVENT_GRADE_CTCAE,
barretts_esophagus_goblet_cells_present,PATH_BARRETTS_GOBLET_CELLS_YN,
barretts_esophagus_goblet_cells_present,CLIN_BARRETTS_GOBLET_INDICATOR,
cause_of_response,CLIN_CAUSE_OF_RESPONSE,
cause_of_response,CRDB_RESPONSE_ETIOLOGY,
comorbidity,CLIN_COMORBIDITY_CONDITION,
comorbidity,PRD_SELF_REPORTED_COMORBIDITY,
days_to_adverse_event,CRDB_DAYS_TO_ADVERSE_EVENT,yes
days_to_adverse_event,CLIN_AE_ONSET_DAYS,yes
days_to_first_event,GDC_DAYS_TO_FIRST_EVENT,yes
days_to_first_event,CRDB_DAYS_FIRST_EVENT,yes
days_to_follow_up,CRDB_DAYS_TO_FOLLOW_UP,yes
days_to_follow_up,CLIN_FOLLOWUP_DAYS_INTERVAL,yes
days_to_imaging,CLIN_IMAGING_DAYS_FROM_BASELINE,yes
days_to_imaging,CRDB_DAYS_TO_IMAGE,yes
days_to_progression,CRDB_DAYS_TO_PROGRESSION,yes
days_to_progression,CLIN_PROGRESSION_DAYS_FROM_TX,yes
days_to_progression_free,GDC_DAYS_TO_PROGRESSION_FREE,yes
days_to_progression_free,CRDB_DAYS_PFS,yes
days_to_recurrence,CRDB_DAYS_TO_RECURRENCE,yes
days_to_recurrence,CLIN_RFS_DAYS,yes
days_to_risk_factor,CLIN_RISK_FACTOR_EXPOSURE_DAYS,yes
days_to_risk_factor,PRD_RISK_EXPOSURE_DAYS,yes
discontiguous_lesion_count,CLIN_DISCONTIGUOUS_LESION_COUNT,yes
discontiguous_lesion_count,IMAGING_LESION_COUNT_SEPARATE,yes
disease_response,CLIN_DISEASE_RESPONSE_CATEGORY,
disease_response,CRDB_TREATMENT_RESPONSE,
ecog_performance_status,CLIN_ECOG_SCORE,
ecog_performance_status,PRD_SELF_REPORTED_ECOG,
evidence_of_progression_type,CLIN_PROGRESSION_EVIDENCE_TYPE,
evidence_of_progression_type,IMAGING_PROGRESSION_FINDING,
evidence_of_recurrence_type,CLIN_RECURRENCE_EVIDENCE_TYPE,
evidence_of_recurrence_type,IMAGING_RECURRENCE_EVIDENCE,
first_event,GDC_FIRST_EVENT_TYPE,
first_event,CRDB_INITIAL_EVENT,
history_of_tumor,CLIN_PRIOR_MALIGNANCY_FLAG,
history_of_tumor,PRD_HISTORY_OF_CANCER_YN,
history_of_tumor_type,CLIN_PRIOR_CANCER_TYPE,
history_of_tumor_type,CRDB_PREVIOUS_MALIGNANCY_SITE,
hpv_positive_type,CLIN_HPV_STATUS_TYPE,
hpv_positive_type,CRDB_HPV_POSITIVE_STRAIN,
imaging_anatomic_site,IMAGING_ANATOMIC_SITE_SCANNED,
imaging_anatomic_site,CLIN_IMAGING_LOCATION,
imaging_findings,IMAGING_FINDINGS_TEXT,
imaging_findings,CLIN_RADIOLOGIST_IMPRESSION,
imaging_result,IMAGING_RESULT_STATUS,
imaging_result,CLIN_IMAGE_INTERPRETATION,
imaging_suv,IMAGING_SUV_MEASUREMENT,
imaging_suv,PET_SUV_VALUE,
imaging_suv_max,IMAGING_SUV_MAX_VALUE,yes
imaging_type,IMAGING_MODALITY_TYPE,
imaging_type,CLIN_IMAGING_TYPE,
karnofsky_performance_status,CLIN_KARNOFSKY_SCORE,
karnofsky_performance_status,PRD_REPORTED_KARNOFSKY,
peritoneal_washing_results,PATH_PERITONEAL_WASH_CYTOLOGY,
peritoneal_washing_results,CLIN_PERITONEAL_CYTOLOGY_RESULT,
procedures_performed,CLIN_PROCEDURES_LIST,
procedures_performed,PRD_REPORTED_PROCEDURES,
progression_or_recurrence,CLIN_PROGRESSION_RECURRENCE_FLAG_YN,
progression_or_recurrence,CRDB_RECURRENCE_INDICATOR,
progression_or_recurrence_anatomic_site,CLIN_PROGRESSION_SITE_ANATOMY,
progression_or_recurrence_anatomic_site,IMAGING_RECURRENCE_LOCATION,
progression_or_recurrence_type,CLIN_RECURRENCE_TYPE_CLASSIFICATION,
progression_or_recurrence_type,CRDB_PROGRESSION_TYPE,
recist_targeted_regions_number,IMAGING_RECIST_LESION_COUNT,yes
recist_targeted_regions_number,CLIN_NUM_TARGET_LESIONS,yes
recist_targeted_regions_sum,IMAGING_RECIST_SUM_DIAMETERS,yes
recist_targeted_regions_sum,CLIN_SUM_LONGEST_DIMENSION_MM,yes
risk_factor,CLIN_RISK_FACTOR_NAME,
risk_factor,PRD_SELF_REPORTED_RISK_FACTOR,
scan_tracer_used,PET_TRACER_AGENT,
scan_tracer_used,IMAGING_RADIOPHARMACEUTICAL_USED,
year_of_follow_up,CRDB_FOLLOWUP_YEAR,yes
year_of_follow_up,CLIN_YEAR_OF_FOLLOWUP_INTERVAL,yes
adapter_name,NGS_ADAPTER_NAME,
adapter_name,SEQUENCING_ADAPTER_ID,
adapter_sequence,NGS_ADAPTER_SEQUENCE,
adapter_sequence,SEQUENCING_ADAPTER_SEQ,
base_caller_name,NGS_BASE_CALLER_SOFTWARE,
base_caller_version,NGS_BASE_CALLER_VERSION,
base_caller_version,CRDB_BASECALLER_VER,
base_caller_version,GDC_BASE_CALLER_VERSION,
base_caller_version,TCGA.BASECALLER.VERSION,
chipseq_antibody,MSK_CHIPSEQ_ANTIBODY,
chipseq_antibody,NGS_ANTIBODY_NAME,
chipseq_antibody,CRDB_CHIP_SEQ_ANTIBODY_DESC,
chipseq_antibody,CURATED_ANTIBODY_IDENTIFIER,
chipseq_target,NGS_CHIPSEQ_TARGET,
chipseq_target,GDC_CHIP_SEQ_TARGET,
chipseq_target,TCGA-CHIPSEQ-TARGET,
chipseq_target,CRDB_TARGET_NAME,
days_to_sequencing,CRDB_DAYS_TO_SEQ,yes
days_to_sequencing,TCGA_DAYS_TO_SEQUENCING,yes
days_to_sequencing,GDC_DAYS_TO_SEQUENCING,yes
days_to_sequencing,NGS_DAYS_SEQ,yes
days_to_sequencing,CALC_DAYS_UNTIL_SEQ,yes
experiment_name,NGS_EXPERIMENT_NAME,
experiment_name,CRDB_EXP_NAME,
experiment_name,GDC_EXPERIMENT_NAME,
experiment_name,TCGA.EXPERIMENT.NAME,
experiment_name,MSK_EXPERIMENT_ID,
flow_cell_barcode,NGS_FLOWCELL_BARCODE,
flow_cell_barcode,CRDB_FLOW_CELL_BC,
flow_cell_barcode,GDC_FLOW_CELL_BARCODE,
flow_cell_barcode,TCGA-FLOWCELL-ID,
flow_cell_barcode,INFERRED_FLOWCELL_CODE,
fragment_maximum_length,NGS_FRAGMENT_MAX_LENGTH,
fragment_maximum_length,CRDB_FRAG_MAX_LEN,
fragment_maximum_length,GDC_FRAGMENT_MAXIMUM_LENGTH,
fragment_maximum_length,CALC_FRAG_LEN_MAX_BP,
fragment_mean_length,NGS_FRAGMENT_MEAN_LENGTH,
fragment_mean_length,CRDB_FRAG_MEAN_LEN,
fragment_mean_length,GDC_FRAGMENT_MEAN_LENGTH,
fragment_mean_length,CALC_FRAG_LEN_MEAN_BP,
fragment_minimum_length,NGS_FRAGMENT_MIN_LENGTH,
fragment_minimum_length,CRDB_FRAG_MIN_LEN,
fragment_minimum_length,GDC_FRAGMENT_MINIMUM_LENGTH,
fragment_minimum_length,CALC_FRAG_LEN_MIN_BP,
fragment_standard_deviation_length,NGS_FRAGMENT_STDDEV_LENGTH,
fragment_standard_deviation_length,CRDB_FRAG_STDDEV,
fragment_standard_deviation_length,GDC_FRAGMENT_STANDARD_DEVIATION_LENGTH,
fragment_standard_deviation_length,CALC_FRAG_LEN_STDDEV_BP,
fragmentation_enzyme,NGS_FRAGMENTATION_ENZYME,
fragmentation_enzyme,CRDB_FRAG_ENZYME,
fragmentation_enzyme,GDC_FRAGMENTATION_ENZYME,
fragmentation_enzyme,TCGA-FRAG-ENZYME-NAME,
includes_spike_ins,NGS_SPIKE_INS_INDICATOR,
includes_spike_ins,CRDB_SPIKE_INS_YN,
includes_spike_ins,GDC_INCLUDES_SPIKE_INS,
includes_spike_ins,CALC_HAS_SPIKE_INS_FLAG,
instrument_model,NGS_INSTRUMENT_MODEL,
instrument_model,CRDB_INSTRUMENT_MODEL,
instrument_model,GDC_INSTRUMENT_MODEL,
instrument_model,TCGA.INSTRUMENT.MODEL,
instrument_model,MSK_SEQ_PLATFORM,
is_paired_end,NGS_PAIRED_END_INDICATOR,
is_paired_end,CRDB_PAIRED_END_YN,
is_paired_end,GDC_IS_PAIRED_END,
is_paired_end,CALC_PAIRED_END_FLAG,
lane_number,NGS_LANE_NUMBER,
lane_number,CRDB_LANE_NUM,
lane_number,GDC_LANE_NUMBER,
lane_number,TCGA-LANE-ID,
library_name,NGS_LIBRARY_NAME,
library_name,CRDB_LIB_NAME,
library_name,GDC_LIBRARY_NAME,
library_name,TCGA.LIBRARY.ID,
library_name,MSK_LIBRARY_ID,
library_preparation_kit_name,NGS_LIB_PREP_KIT_NAME,
library_preparation_kit_name,CRDB_LIBRARY_KIT,
library_preparation_kit_name,GDC_LIBRARY_PREPARATION_KIT_NAME,
library_preparation_kit_name,CURATED_LIBPREP_KIT_NAME,
library_preparation_kit_vendor,NGS_LIB_PREP_VENDOR,
library_preparation_kit_vendor,CRDB_KIT_VENDOR,
library_preparation_kit_vendor,GDC_LIBRARY_PREPARATION_KIT_VENDOR,
library_preparation_kit_vendor,TCGA-LIB-PREP-VENDOR,
library_preparation_kit_catalog_number,NGS_LIB_PREP_CATALOG,
library_preparation_kit_catalog_number,CRDB_KIT_CAT_NUM,
library_preparation_kit_catalog_number,GDC_LIBRARY_PREPARATION_KIT_CATALOG_NUMBER,
library_preparation_kit_catalog_number,CURATED_LIBPREP_CATALOG_ID,
library_preparation_kit_version,NGS_LIB_PREP_VERSION,
library_preparation_kit_version,CRDB_KIT_VERSION,
library_preparation_kit_version,GDC_LIBRARY_PREPARATION_KIT_VERSION,
library_preparation_kit_version,TCGA-LIBPREP-VERSION,
library_selection,NGS_LIBRARY_SELECTION,
