query,stage,method,match1,match1_score,match1_source,match2,match2_score,match2_source,match3,match3_score,match3_source,match4,match4_score,match4_source,match5,match5_score,match5_source
SUBTYPE,stage1,alias_exact,cancer_subtype,1.0,subtype,,,,,,,,,,,,
SUBTYPE_ABBREVIATION,stage3,ontology,cancer_type,1.0,SUBTYPE_ABBREVIATION,disease,1.0,SUBTYPE_ABBREVIATION,cancer_type_details,1.0,SUBTYPE_ABBREVIATION,,,,,,
SUBTYPE_CONSENSUS,stage2,semantic,cancer_subtype,0.7851,subtype,cancer_subtype_ontology_term_id,0.3968,,sample_type,0.3465,,sample_type_ontology_term_id,0.3253,,cancer_type,0.3145,
SUBTYPE_DETAILS,stage3,ontology,cancer_type,0.75,SUBTYPE_DETAILS,disease,0.75,SUBTYPE_DETAILS,cancer_type_details,0.75,SUBTYPE_DETAILS,,,,,,
SUBTYPE_GROUP,stage2,semantic,cancer_subtype,0.8582,subtype,ancestry_details,0.499,population subgroup,cancer_subtype_ontology_term_id,0.433,,treatment_group,0.407,,sample_type,0.371,
SURGERY,stage1,alias_exact,treatment_name,1.0,surgery,,,,,,,,,,,,
SURGERY NUMBER,stage2,numeric,treatment_number,0.5765,,age_at_procurement,0.5692,surgical_age,treatment_end,0.2427,,treatment_dose,0.238,,age_at_metastasis,0.2264,
SURGERY_ADVANCED_DISEASE,stage2,semantic,treatment_name,0.6108,surgery,cancer_status,0.5009,disease status,sample_type,0.5009,disease status,age_at_procurement,0.499,surgical age,disease,0.4719,clinical condition
SURGERY_AT_DX,stage3,value_std,treatment_type,1.0,MASTECTOMY,,,,,,,,,,,,
SURGERY_DATE_RELATIVE_TO_DX_MONTHS,stage2,numeric,age_at_procurement,0.5322,surgical_age,treatment_duration,0.4225,,age_at_diagnosis,0.3379,years_to_birth_diagnosis,age_at_metastasis,0.2854,,age_at_metastasis_max,0.2705,
SURGERY_FOR_POSITIVE_MARGINS,stage3,value_std,treatment_type,1.0,Lumpectomy,,,,,,,,,,,,
SURGERY_FOR_POSITIVE_MARGINS_OTHER,stage3,value_std,treatment_type,1.0,Mastectomy,specimen_type,0.5,surgical resection,treatment_status,0.5,surgical resection,,,,,,
SURGERY_INDICATION,stage3,value_std,sample_type,1.0,Relapse,,,,,,,,,,,,
SURGERY_PROCEDURE,stage2,semantic,treatment_name,0.8677,surgery,age_at_procurement,0.5855,surgical age,treatment_notes,0.4885,treatment details,body_site,0.4728,anatomic location,treatment_status,0.4245,treatment outcome
SURGERY_TYPE,stage2,semantic,treatment_name,0.7814,surgery,treatment_type,0.5879,,specimen_type,0.5847,tissue type,sample_type,0.5847,tissue type,cancer_type,0.5824,tumor type
SURGICAL_APPROACH_AT_DIAGNOSIS,stage2,semantic,cancer_type,0.6489,diagnosis,disease,0.6489,diagnosis,cancer_type_details,0.6464,diagnosis details,treatment_name,0.6454,surgery,age_at_diagnosis,0.4525,
SURGICAL_PROCEDURE_FIRST,stage3,value_std,treatment_type,1.0,Lumpectomy,,,,,,,,,,,,
SURVIVAL_STATUS,stage1,alias_exact,vital_status,1.0,survival_status,,,,,,,,,,,,
SYSTEMIC_CHEMO,stage2,semantic,treatment_name,0.6492,chemotherapy,cancer_type,0.4617,cancer,cancer_type_details,0.4195,cancer description,cancer_status,0.3696,,treatment_type,0.3601,
SYSTEMIC_THERAPY,stage2,semantic,treatment_name,0.7103,therapy,treatment_reason,0.6938,therapy phase,treatment_type,0.6627,therapy type,treatment_notes,0.6429,therapy description,treatment_status,0.6349,therapy outcome
SYSTEMIC_TREATMENT,stage3,ontology,treatment_name,1.0,SYSTEMIC_TREATMENT,,,,,,,,,,,,
TARGET_THERAPY,stage1,alias_fuzzy,treatment_name,0.9333,targeted_therapy,,,,,,,,,,,,
TARGETED_MOLECULAR_THERAPY,stage2,semantic,treatment_name,0.8344,targeted therapy,target_condition,0.5103,target disease,treatment_reason,0.4813,therapy phase,treatment_dose,0.4511,therapy dose,treatment_type,0.3778,
TARGETED_THERAPY,stage1,alias_exact,treatment_name,1.0,targeted_therapy,,,,,,,,,,,,
TARGETED_TX,stage2,semantic,target_condition,0.4324,target disease,treatment_name,0.4321,targeted therapy,patientId,0.396,pt id,ancestry,0.2979,descent,curation_id,0.2954,subject id
TAXANE_TX,stage2,semantic,location,0.3795,state,cancer_status,0.3366,cancer state,body_site,0.319,site,patientId,0.3173,pt id,curation_id,0.3059,curation id
TERT_ALKYLATING_TX,stage2,semantic,treatment_notes,0.4691,free text,sampleId,0.2895,sample code,oncotree_code,0.2606,tumor type code,studyId,0.2442,study code,country,0.219,country code
TERT_ANTHRACYCLINE_TX,stage2,semantic,treatment_number,0.3922,dose number,treatment_name,0.3921,drug name,treatment_dose,0.3646,therapy dose,oncotree_code,0.3639,tumor type code,cancer_type,0.3131,
TERT_ANTIMETABOLITE_TX,stage2,semantic,specimen_type,0.2969,material type,treatment_name,0.2451,therapeutic agent,age_at_metastasis,0.23,ageatmetastasis,cancer_type,0.2125,tumor type,sample_type,0.2125,tumor type
TERT_CARBOLATIN_TX,stage2,semantic,treatment_notes,0.3317,free text,sampleId,0.3041,aliquot barcode,oncotree_code,0.2818,tumor type code,treatment_name,0.2705,drug name,age_at_death,0.2642,ageatdeath
TERT_CISPLATIN_TX,stage2,semantic,oncotree_code,0.3566,tumor type code,patientId,0.336,pt id,treatment_name,0.3046,chemotherapy,treatment_notes,0.2853,free text,cancer_subtype,0.2705,cancer type detailed
TERT_CYTOTOXIC_TX,stage2,semantic,treatment_name,0.4341,chemotherapy,cancer_type,0.392,tumor type,sample_type,0.392,tumor type,oncotree_code,0.3905,tumor type code,cancer_subtype,0.3756,cancer type detailed
TERT_IO_TX,stage2,semantic,treatment_notes,0.3177,free text,patientId,0.2669,pt id,studyId,0.2237,data category,disease,0.2176,icd code,treatment_status,0.1942,concurrent
TERT_MICROTUBULE_TX,stage2,semantic,specimen_type,0.2502,material type,sampleId,0.2172,vial id,sample_type,0.1984,tissue type,oncotree_code,0.1947,tumor type code,treatment_notes,0.1927,miscellaneous
TERT_OTHER_CYTOTOXIC_TX,stage2,semantic,treatment_name,0.4624,chemotherapy,cancer_type,0.4267,tumor type,sample_type,0.4267,tumor type,cancer_subtype,0.4005,cancer type detailed,cancer_type_details,0.3956,tumor type details
TERT_OXALIPLATIN_TX,stage2,semantic,treatment_number,0.3165,dose number,oncotree_code,0.3104,tumor type code,treatment_name,0.3081,chemotherapy,treatment_dose,0.2843,dosage,specimen_type,0.2831,biospecimen type
TERT_PLATINUM_TX,stage2,semantic,patientId,0.4629,pt id,treatment_notes,0.3114,free text,age_at_death,0.2837,ageatdeath,specimen_type,0.277,material type,treatment_type,0.2742,therapy category
TERT_TARGETED_TX,stage2,semantic,treatment_notes,0.3769,free text,treatment_name,0.3612,targeted therapy,target_condition,0.3218,,patientId,0.2596,pt id,sampleId,0.2536,sample code
TERT_TAXANE_TX,stage2,semantic,patientId,0.3268,pt id,treatment_notes,0.3139,miscellaneous,age_at_death,0.307,ageatdeath,age_at_procurement,0.2804,ageatprocurement,treatment_number,0.2663,dose number
TERT_TOPO_I_INH_TX,stage2,semantic,treatment_notes,0.3237,free text,oncotree_code,0.2448,onco tree code,patientId,0.2376,pt id,studyId,0.2276,study code,treatment_status,0.2268,sequential
TERT_TOPO_II_INH_TX,stage2,semantic,oncotree_code,0.2578,onco tree code,study_design,0.2452,study phase,treatment_notes,0.2401,free text,cancer_status,0.238,status,treatment_status,0.238,status
TESTES_SITE_OF_RELAPSE,stage3,value_std,sex,1.0,MALE,,,,,,,,,,,,
TESTICULAR_INVOLVEMENT,stage3,value_std,sex,1.0,FEMALE,,,,,,,,,,,,
TESTIS_TUMOR_MACROEXTENT,stage3,value_std,sex,1.0,MALE,,,,,,,,,,,,
THERAPIES,stage2,semantic,treatment_name,0.6503,therapy,treatment_reason,0.5964,therapy objective,treatment_type,0.5625,therapy type,treatment_number,0.5619,line of therapy,treatment_group,0.4703,
THERAPY,stage1,alias_exact,treatment_name,1.0,therapy,,,,,,,,,,,,
THERAPY_PRIOR_TO_DERIVATION,stage3,ontology,treatment_name,1.0,THERAPY_PRIOR_TO_DERIVATION,,,,,,,,,,,,
THIRD_LINE,stage3,ontology,treatment_name,1.0,THIRD_LINE,,,,,,,,,,,,
TIMING_OTHER_NOTES,stage2,semantic,treatment_notes,0.5992,notes,treatment_status,0.3954,concurrent,treatment_duration,0.3153,duration,treatment_end,0.3068,end date,treatment_number,0.2968,cycle
TISSUE_SITE,stage1,alias_exact,body_site,1.0,tissue_site,,,,,,,,,,,,
TISSUE_SITE_OF_DERIVATION,stage3,ontology,body_site,1.0,TISSUE_SITE_OF_DERIVATION,,,,,,,,,,,,
TISSUE_TYPE,stage1,alias_exact,sample_type,1.0,tissue_type,specimen_type,1.0,tissue_type,,,,,,,,,
TKI_TREATMENT,stage2,semantic,treatment_name,0.5076,treatment,treatment_notes,0.4793,treatment details,treatment_no,0.4407,,treatment_type,0.4325,,treatment_reason,0.4252,therapy phase
TMZ_CYCLES,stage2,numeric,treatment_number,0.5122,number_of_cycles,treatment_frequency,0.2201,,treatment_dose,0.1696,,treatment_start,0.1333,,treatment_end,0.1151,
TMZ_TREATMENT,stage2,semantic,treatment_name,0.5426,treatment,treatment_notes,0.5059,treatment details,treatment_no,0.5051,,treatment_frequency,0.4803,treatment regimen,treatment_type,0.4673,
TOPO_I_TX,stage2,semantic,location,0.3059,,patientId,0.2717,pt id,cancer_status,0.2605,status,treatment_status,0.2605,status,curation_id,0.2594,subject id
TOPO_II_TX,stage2,semantic,location,0.2893,,cancer_status,0.2786,status,treatment_status,0.2786,status,patientId,0.2694,pt id,curation_id,0.2606,subject id
TOTAL_CYCLES_NUM_NEOADJUVANT_ADJUVANT,stage2,numeric,treatment_number,0.4587,cycle_count,treatment_dose,0.3554,,treatment_frequency,0.297,,treatment_duration,0.2812,,treatment_end,0.2607,
TOTAL_TIME_PERIOD_MONTHS,stage2,numeric,treatment_duration,0.6663,duration,treatment_frequency,0.4293,,treatment_number,0.4221,cycle_count,treatment_end,0.3104,,treatment_dose,0.1649,
TRANSPLANT_TYPE,stage2,semantic,treatment_type,0.5728,,specimen_type,0.5225,tissue type,sample_type,0.5225,tissue type,patientId,0.457,donor id,cancer_type,0.4554,disease type
TREATED_WITH_ICI,stage2,semantic,treatment_notes,0.5196,treatment details,treatment_name,0.5073,treatment,treatment_not_provided,0.5052,,treatment_no,0.4889,,treatment_not_applicable,0.4854,
TREATMENT,stage1,alias_exact,treatment_name,1.0,treatment,,,,,,,,,,,,
TREATMENT_ARM,stage1,alias_exact,treatment_group,1.0,treatment_arm,,,,,,,,,,,,
TREATMENT_AT_MSK,stage2,semantic,treatment_name,0.5505,treatment,treatment_no,0.5249,,treatment_notes,0.5092,treatment details,treatment_status,0.4726,treatment status,treatment_reason,0.4651,treatment indication
TREATMENT_CATEGORY,stage1,alias_exact,treatment_type,1.0,treatment_category,,,,,,,,,,,,
TREATMENT_CHANGED,stage2,semantic,treatment_name,0.7471,treatment,treatment_notes,0.7012,treatment details,treatment_no,0.6979,,treatment_status,0.6675,,treatment_end,0.6475,last treatment date
TREATMENT_CHEMOTHERAPY,stage2,semantic,treatment_name,0.9511,chemotherapy,cancer_type,0.5764,cancer,treatment_notes,0.5697,treatment details,treatment_dose,0.562,,treatment_type,0.5567,
TREATMENT_DETAIL_BEFORE_PDX,stage3,ontology,treatment_name,1.0,TREATMENT_DETAIL_BEFORE_PDX,,,,,,,,,,,,
TREATMENT_DETAILS,stage1,alias_exact,treatment_notes,1.0,treatment_details,,,,,,,,,,,,
TREATMENT_GROUP,stage1,std_exact,treatment_group,1.0,,,,,,,,,,,,,
TREATMENT_HORMONE_THERAPY,stage2,semantic,treatment_name,0.6312,drug therapy,treatment_reason,0.5834,therapy phase,treatment_type,0.5646,,treatment_dose,0.5643,therapy dose,treatment_number,0.5501,therapy cycle
TREATMENT_ONGOING,stage2,semantic,treatment_name,0.7922,treatment,treatment_end,0.7731,end of treatment,treatment_notes,0.7359,treatment details,treatment_status,0.6991,treatment status,treatment_no,0.6835,
TREATMENT_PALLIATIVE_RADIATION,stage2,semantic,treatment_name,0.5326,radiation,treatment_status,0.5081,therapy status,treatment_dose,0.503,therapy dose,treatment_notes,0.4828,treatment details,treatment_end,0.4597,end of treatment
TREATMENT_PRIOR_TO_RESECTION,stage3,value_std,treatment_type,1.0,Interferon therapy,,,,,,,,,,,,
TREATMENT_PRIOR_TO_SURGERY_INDICATOR,stage2,semantic,treatment_reason,0.6145,treatment indication,treatment_status,0.537,treatment status,treatment_start,0.5057,treatment begin date,treatment_frequency,0.5027,treatment schedule,treatment_duration,0.5025,treatment interval
TREATMENT_PROSTATECTOMY,stage2,semantic,treatment_name,0.4901,treatment,treatment_no,0.4544,,treatment_type,0.4401,,treatment_notes,0.4375,treatment details,treatment_status,0.4374,treatment status
TREATMENT_RADIATION,stage2,semantic,treatment_name,0.7524,radiation,treatment_dose,0.6172,,treatment_dose_unit,0.5982,,treatment_status,0.5866,treatment status,treatment_notes,0.5866,treatment description
TREATMENT_SCHEDULE,stage1,alias_exact,treatment_frequency,1.0,treatment_schedule,,,,,,,,,,,,
TREATMENT_STATUS,stage1,std_exact,treatment_status,1.0,,,,,,,,,,,,,
TREATMENT_TYPE,stage1,std_exact,treatment_type,1.0,,,,,,,,,,,,,
TUMOR_LATERALITY,stage2,semantic,body_site,0.6558,tumor location,cancer_subtype,0.6251,tumor subtype,cancer_type_details,0.6206,tumor type details,cancer_type,0.6176,tumor type,sample_type,0.6176,tumor type
TUMOR_LEVEL,stage3,ontology,body_site,1.0,TUMOR_LEVEL,,,,,,,,,,,,
TUMOR_LOCATION,stage1,alias_exact,body_site,1.0,tumor_location,,,,,,,,,,,,
TUMOR_LOCATION_CONDENSED,stage3,ontology,body_site,1.0,TUMOR_LOCATION_CONDENSED,,,,,,,,,,,,
TUMOR_MEGASITE,stage3,ontology,body_site,1.0,TUMOR_MEGASITE,,,,,,,,,,,,
TUMOR_SAMPLE_PROCUREMENT_COUNTRY,stage3,value_std,location,0.6471,ONTARIO,,,,,,,,,,,,
TUMOR_SITE,stage1,alias_exact,body_site,1.0,tumor_site,,,,,,,,,,,,
TUMOR_SITE_CURATED,stage3,ontology,body_site,1.0,TUMOR_SITE_CURATED,,,,,,,,,,,,
TUMOR_SITE_DETAIL,stage3,ontology,body_site,1.0,TUMOR_SITE_DETAIL,,,,,,,,,,,,
TUMOR_SITE_SAMPLE,stage3,ontology,body_site,1.0,TUMOR_SITE_SAMPLE,,,,,,,,,,,,
TUMOR_SUBSITE,stage3,ontology,body_site,1.0,TUMOR_SUBSITE,,,,,,,,,,,,
TUMOR_SUPERSITE,stage3,ontology,body_site,1.0,TUMOR_SUPERSITE,,,,,,,,,,,,
TUMOR_SURGERY_NUMBER,stage2,semantic,cancer_status,0.6072,tumor status,sample_type,0.6072,tumor status,oncotree_code,0.5938,tumor type code,cancer_type_details,0.5886,tumor type details,cancer_type,0.5849,tumor type
TUMOR_TISSUE_ORIGIN,stage3,ontology,body_site,1.0,TUMOR_TISSUE_ORIGIN,,,,,,,,,,,,
TUMOR_TISSUE_SITE,stage1,alias_exact,sample_type,1.0,tumor_tissue_site,,,,,,,,,,,,
TUMOR_TISSUE_SITE_PATIENT,stage2,semantic,sample_type,0.8246,tumor tissue site,body_site,0.7673,tumor site,cancer_status,0.6686,tumor presence,cancer_type_details,0.6628,tumor description,cancer_type,0.6304,tumor type
TX_17-DMAG,stage2,semantic,patientId,0.3969,pt id,sampleId,0.3094,sample id,treatment_number,0.3089,dose number,curation_id,0.3072,case id,disease,0.3005,icd10
TX_19D12,stage2,semantic,patientId,0.4809,pt id,curation_id,0.4139,case id,studyId,0.4117,investigation id,disease,0.4096,icd10,location,0.4056,state
TX_90DAYS_POST_RESECTION,stage2,semantic,treatment_end,0.3728,cessation date,age_at_procurement,0.3587,age at resection,treatment_duration,0.321,days to treatment,treatment_start,0.321,days to treatment,vital_status,0.2847,current status
TX_ABRAXANE,stage2,semantic,treatment_name,0.4257,drug name,treatment_dose,0.3209,prescribed dose,treatment_number,0.3084,dose number,sampleId,0.3079,aliquot id,treatment_group,0.2463,
TX_ABT-199,stage2,numeric,treatment_number,0.3528,line_number,sample_count,0.2489,sample_number,treatment_dose,0.1381,,treatment_end,0.1336,,age_at_death_max,0.1254,
TX_ABT-263,stage2,semantic,studyId,0.3713,program id,patientId,0.3669,pt id,disease,0.3572,icd code,treatment_number,0.3563,line number,sampleId,0.3478,sample code
TX_ACTINOMYCIN D,stage2,semantic,treatment_name,0.4493,drug name,treatment_dose,0.3862,drug dose,treatment_number,0.3696,dose number,treatment_type,0.3612,drug class,treatment_group,0.3122,
TX_APLIDIN,stage2,semantic,treatment_name,0.4378,drug name,patientId,0.3743,pt id,sampleId,0.3204,aliquot id,treatment_number,0.3177,dose number,location,0.3148,facility
TX_AZD-2171,stage2,semantic,patientId,0.4606,pt id,curation_id,0.4596,case id,studyId,0.4513,investigation id,sampleId,0.4252,sample id,location_ontology_term_id,0.3175,
TX_AZD-6244,stage2,semantic,studyId,0.4386,investigation id,patientId,0.4301,pt id,sampleId,0.4201,sample id,curation_id,0.4157,case id,location,0.4033,state
TX_AZD1480,stage2,semantic,patientId,0.4381,pt id,disease,0.432,icd10,studyId,0.4143,program id,curation_id,0.4102,case id,sampleId,0.3879,sample id
TX_AZD8055,stage2,semantic,patientId,0.3909,pt id,disease,0.3738,icd10,studyId,0.3737,program id,cancer_status,0.3497,status,treatment_status,0.3497,status
TX_BAL101553,stage2,semantic,curation_id,0.3919,subject id,patientId,0.3919,subject id,sampleId,0.3893,sample id,studyId,0.3743,investigation id,treatment_number,0.3678,line number
TX_BET_PRI_MET_SAMPLE_COLLECTION,stage2,semantic,sampleId,0.5823,sample name,sample_count,0.5538,sample count,sample_type,0.5348,,specimen_type,0.509,sample origin,location,0.272,
TX_BI6727 (VOLASERTIB),stage2,numeric,treatment_number,0.3517,dose_number,treatment_dose,0.2472,dosage,treatment_start,0.0946,,treatment_end,0.0813,,age_at_procurement,0.0674,
TX_BMN-673,stage2,semantic,patientId,0.3945,pt id,treatment_number,0.3913,dose number,curation_id,0.3768,case id,studyId,0.3559,program id,cancer_status,0.3504,status
TX_BMS-354825,stage2,numeric,treatment_number,0.4037,course_number,sample_count,0.2715,sample_number,treatment_dose,0.1277,,age_at_procurement,0.1176,,age_at_procurement_max,0.1063,
TX_BMS-754807,stage2,numeric,treatment_number,0.4037,course_number,sample_count,0.2501,num_samples,treatment_dose,0.1488,,age_at_procurement_min,0.0823,,age_at_procurement,0.0726,
TX_BORTEZOMIB,stage2,semantic,treatment_name,0.3456,drug name,body_site,0.3403,site,sampleId,0.3148,aliquot id,location,0.3112,,cancer_status,0.2921,status
TX_CABOZANTINIB (XL-148),stage2,semantic,sampleId,0.4244,vial id,curation_id,0.346,case id,patientId,0.346,case id,treatment_number,0.3412,line number,location,0.2495,
TX_CBL0137,stage2,semantic,patientId,0.4289,pt id,curation_id,0.4134,case id,sampleId,0.398,bcr sample barcode,studyId,0.395,program id,treatment_number,0.3847,dose number
TX_CDX-011 (GLEMBATUMUMAB),stage2,semantic,oncotree_code,0.4208,tumor type code,treatment_number,0.3947,dose number,patientId,0.3413,pt id,cancer_type,0.3374,disease code,disease,0.3374,disease code
TX_CGC(PG)-11047,stage2,numeric,treatment_number,0.4438,course_number,sample_count,0.3042,sample_number,treatment_dose,0.1487,,age_at_procurement,0.1462,,age_at_procurement_min,0.1408,
TX_CISPLATIN,stage2,semantic,treatment_name,0.3962,chemotherapy,patientId,0.3907,pt id,oncotree_code,0.3401,tumor type code,location,0.3355,facility,cancer_status,0.3128,tumor status
TX_CPX351,stage2,semantic,patientId,0.4189,pt id,studyId,0.3416,program id,treatment_number,0.3351,course number,oncotree_code,0.3137,tumor type code,sampleId,0.2958,sample code
TX_CX-5461 (POL1),stage2,semantic,patientId,0.456,pt id,studyId,0.3919,program id,sampleId,0.3656,sample id,curation_id,0.3506,entry id,oncotree_code,0.3388,tumor type code
TX_CYCLOPHOSPHAMIDE,stage2,semantic,treatment_name,0.4244,medication name,sampleId,0.3475,biospecimen id,treatment_dose,0.3419,prescribed dose,specimen_type,0.3233,biospecimen type,treatment_dose_unit_ontology_term_id,0.254,
TX_CYTARABINE,stage2,semantic,treatment_name,0.4299,drug name,treatment_dose,0.3628,drug dose,treatment_type,0.3375,drug class,treatment_number,0.3299,dose number,treatment_group,0.32,therapy arm
TX_E7438/EPZ6438,stage2,semantic,studyId,0.2875,program id,oncotree_code,0.271,tumor type code,treatment_number,0.2633,dose number,patientId,0.2618,pt id,cancer_status,0.2483,status
TX_EC1456,stage2,semantic,patientId,0.3886,pt id,curation_id,0.3752,subject id,sampleId,0.3737,aliquot id,studyId,0.3558,investigation id,cancer_status,0.3557,status
TX_ERIBULIN,stage2,semantic,treatment_name,0.3362,drug name,location,0.3298,facility,treatment_notes,0.2881,miscellaneous,treatment_number,0.2811,dose number,sampleId,0.2723,biospecimen id
TX_FENRETINIDE,stage2,semantic,treatment_name,0.3934,drug name,location,0.3236,province,age_at_death,0.3143,ageatdeath,treatment_status,0.304,modified,treatment_notes,0.2958,miscellaneous
TX_GENZ-644282,stage2,semantic,studyId,0.4053,program id,patientId,0.3711,pt id,curation_id,0.3239,entry id,sampleId,0.3129,biospecimen id,treatment_number,0.3083,dose number
TX_GS-9820,stage2,semantic,patientId,0.392,pt id,cancer_status,0.3545,status,treatment_status,0.3545,status,treatment_number,0.3455,course number,curation_id,0.3419,case id
TX_GSK690693,stage2,semantic,patientId,0.4204,person id,studyId,0.4182,program id,curation_id,0.4144,case id,cancer_status,0.3964,status,treatment_status,0.3964,status
TX_GSK923295A,stage2,semantic,studyId,0.425,investigation id,patientId,0.4097,pt id,curation_id,0.3891,entry id,cancer_status,0.3602,status,treatment_status,0.3602,status
TX_HGS-ETR1,stage2,semantic,patientId,0.241,pt id,treatment_number,0.2298,line number,body_site_ontology_term_id,0.186,,sampleId,0.1734,bcr sample barcode,curation_id,0.173,subject id
TX_IMC-A12,stage2,semantic,oncotree_code,0.3573,tumor type code,patientId,0.3493,pt id,specimen_type,0.3255,cell type,disease,0.3086,icd code,curation_id,0.3017,subject id
TX_INDUCTION_COURSES_INDICATOR,stage2,semantic,treatment_number,0.5431,course number,target_condition,0.3633,primary indication,location,0.3552,enrollment site,patientId,0.3396,study id,studyId,0.3396,study id
TX_INK128-1110-028,stage2,semantic,patientId,0.4308,pt id,treatment_number,0.4024,line number,studyId,0.3905,program id,curation_id,0.3767,entry id,sampleId,0.3646,sample id
TX_JNJ26481585,stage2,semantic,studyId,0.3977,investigation id,patientId,0.3852,pt id,treatment_number,0.373,line number,cancer_status,0.3611,status,treatment_status,0.3611,status
TX_JNJ26854165,stage2,semantic,patientId,0.4172,pt id,cancer_status,0.4114,status,treatment_status,0.4114,status,studyId,0.4099,investigation id,curation_id,0.3979,entry id
TX_KPT-330,stage2,semantic,patientId,0.3717,pt id,sampleId,0.3194,aliquot id,curation_id,0.302,database id,treatment_status,0.2959,completed,location,0.2958,facility
TX_LAPATINIB,stage2,semantic,body_site,0.3156,site,cancer_subtype,0.3147,tumor classification,curation_id,0.3132,case id,patientId,0.3132,case id,oncotree_code,0.2991,tumor type code
TX_LENOLIDAMIDE,stage2,semantic,treatment_name,0.4215,drug name,treatment_number,0.3648,dose number,age_at_death,0.3647,ageatdeath,patientId,0.3395,patid,treatment_dose,0.3357,dosage
TX_LINE,stage2,numeric,treatment_number,0.6229,line_number,treatment_dose,0.1734,drug_amount,treatment_end,0.0961,,age_at_death,0.0704,,age_at_procurement,0.0628,
TX_LOCATION,stage2,semantic,location,0.5138,,country,0.4732,geographic location,body_site,0.3758,body location,location_ontology_term_id,0.3369,,ancestry_details,0.2312,
TX_LY 2606368,stage2,semantic,curation_id,0.3841,case id,patientId,0.3841,case id,studyId,0.3826,program id,treatment_number,0.3659,line number,location,0.2842,
TX_MAINTENANCE_COURSES_INDICATOR,stage2,semantic,treatment_number,0.5245,course number,treatment_status,0.3293,completion status,treatment_duration,0.3175,treatment course duration,location,0.3033,enrollment site,treatment_frequency,0.2998,administration schedule
TX_MK-2206,stage2,semantic,patientId,0.4475,pt id,sampleId,0.3491,sample id,studyId,0.3465,program id,curation_id,0.3445,case id,treatment_number,0.3253,course number
TX_MK-8242,stage2,semantic,patientId,0.4395,pt id,cancer_status,0.3332,status,treatment_status,0.3332,status,studyId,0.3292,program id,curation_id,0.3208,case id
TX_MLN4924,stage2,numeric,treatment_number,0.3587,course_number,sample_count,0.2648,n_samples,treatment_dose,0.1117,,age_at_procurement_min,0.1112,,age_at_death_min,0.0919,
TX_MLN8237,stage2,semantic,studyId,0.3623,program id,treatment_number,0.3508,dose number,patientId,0.3486,pt id,oncotree_code,0.3416,tumor type code,curation_id,0.3362,case id
TX_MM-141,stage2,semantic,patientId,0.3904,pt id,treatment_number,0.353,dose number,treatment_dose,0.3493,total dose,treatment_notes,0.3367,miscellaneous,treatment_duration,0.3141,duration
TX_NSC750854,stage2,semantic,patientId,0.3762,pt id,studyId,0.3515,program id,cancer_status,0.3423,status,treatment_status,0.3423,status,disease,0.3372,icd code
TX_PCI-32765,stage2,semantic,patientId,0.4139,pt id,studyId,0.3277,program id,curation_id,0.3032,entry id,sampleId,0.2896,sample id,disease,0.2876,icd code
TX_PF-03084014,stage2,semantic,patientId,0.4322,pt id,treatment_number,0.3742,line number,studyId,0.3731,program id,oncotree_code,0.3325,diagnosis code,sampleId,0.3277,sample id
TX_PIXANTRONE,stage2,semantic,treatment_name,0.2988,drug name,oncotree_code,0.2927,tumor type code,patientId,0.2823,pt id,treatment_dose,0.2668,prescribed dose,sampleId,0.248,aliquot barcode
TX_PR-104,stage2,semantic,patientId,0.4705,pt id,location,0.3659,state,studyId,0.3549,investigation id,sampleId,0.3498,sample id,cancer_status,0.3448,status
TX_RAPAMYCIN,stage2,semantic,treatment_name,0.4431,drug name,location,0.3571,treatment center,treatment_notes,0.3567,treatment details,cancer_type,0.3446,tumor type,sample_type,0.3446,tumor type
TX_REG,stage2,semantic,patientId,0.4074,pt id,location,0.3732,state,treatment_number,0.3515,course number,cancer_status,0.3459,status,treatment_status,0.3459,status
TX_RG7112,stage2,semantic,patientId,0.3904,pt id,studyId,0.3693,program id,cancer_status,0.3543,status,treatment_status,0.3543,status,curation_id,0.3412,case id
TX_RO4929097,stage2,semantic,studyId,0.3993,investigation id,treatment_number,0.3913,course number,patientId,0.382,person id,cancer_status,0.3738,status,treatment_status,0.3738,status
TX_RUXOLITINIB,stage2,semantic,treatment_name,0.4308,drug name,treatment_dose,0.3352,prescribed dose,specimen_type,0.3158,biospecimen type,treatment_no,0.2855,,treatment_group,0.2646,
TX_SAHA,stage2,semantic,location,0.4273,state,body_site,0.3308,site,country,0.3278,,cancer_status,0.2982,cancer state,sex,0.2632,
TX_SAR3419,stage2,semantic,patientId,0.4224,pt id,studyId,0.391,investigation id,curation_id,0.3806,record id,sampleId,0.3612,tissue id,treatment_number,0.3604,course number
TX_SB-715992,stage2,semantic,patientId,0.4152,pt id,curation_id,0.4083,entry id,treatment_number,0.3968,line number,studyId,0.3876,investigation id,body_site_ontology_term_id,0.2638,
TX_SCH 727965,stage2,semantic,patientId,0.3822,person id,curation_id,0.3705,entry id,studyId,0.3696,investigation id,treatment_number,0.2945,,body_site_ontology_term_id,0.2717,
TX_SETTING,stage2,semantic,country,0.2369,country code,treatment_notes,0.217,free text,treatment_frequency,0.2155,dosing schedule,patientId,0.2017,pt id,oncotree_code,0.1972,tumor type code
TX_SGI-1776,stage2,semantic,location,0.358,state,patientId,0.3474,pt id,ancestry,0.3357,heritage,studyId,0.3159,trial id,country,0.307,origin country
