iri,ontology_name,ontology_prefix,short_form,description,label,obo_id,type
http://purl.obolibrary.org/obo/NCIT_C127156,ncit,NCIT,NCIT_C127156,,Unresectable Solid Neoplasm,NCIT:C127156,class
http://purl.obolibrary.org/obo/NCIT_C224628,ncit,NCIT,NCIT_C224628,,Unresectable Squamous Cell Carcinoma,NCIT:C224628,class
http://purl.obolibrary.org/obo/NCIT_C211606,ncit,NCIT,NCIT_C211606,,Unresectable Succinate Dehydrogenase-Deficient Renal Cell Carcinoma,NCIT:C211606,class
http://purl.obolibrary.org/obo/NCIT_C153074,ncit,NCIT,NCIT_C153074,,Unresectable Synovial Sarcoma,NCIT:C153074,class
http://purl.obolibrary.org/obo/NCIT_C148125,ncit,NCIT,NCIT_C148125,,Unresectable Thymus Carcinoma,NCIT:C148125,class
http://purl.obolibrary.org/obo/NCIT_C180872,ncit,NCIT,NCIT_C180872,,Unresectable Thymus Neuroendocrine Neoplasm,NCIT:C180872,class
http://purl.obolibrary.org/obo/NCIT_C224636,ncit,NCIT,NCIT_C224636,,Unresectable Thyroid Gland Adenocarcinoma,NCIT:C224636,class
http://purl.obolibrary.org/obo/NCIT_C170833,ncit,NCIT,NCIT_C170833,,Unresectable Thyroid Gland Anaplastic Carcinoma,NCIT:C170833,class
http://purl.obolibrary.org/obo/NCIT_C129784,ncit,NCIT,NCIT_C129784,,Unresectable Thyroid Gland Carcinoma,NCIT:C129784,class
http://purl.obolibrary.org/obo/NCIT_C174571,ncit,NCIT,NCIT_C174571,,Unresectable Thyroid Gland Follicular Carcinoma,NCIT:C174571,class
http://purl.obolibrary.org/obo/NCIT_C163974,ncit,NCIT,NCIT_C163974,,Unresectable Thyroid Gland Medullary Carcinoma,NCIT:C163974,class
http://purl.obolibrary.org/obo/NCIT_C174572,ncit,NCIT,NCIT_C174572,,Unresectable Thyroid Gland Oncocytic Carcinoma,NCIT:C174572,class
http://purl.obolibrary.org/obo/NCIT_C174570,ncit,NCIT,NCIT_C174570,,Unresectable Thyroid Gland Papillary Carcinoma,NCIT:C174570,class
http://purl.obolibrary.org/obo/NCIT_C129827,ncit,NCIT,NCIT_C129827,,Unresectable Transitional Cell Carcinoma,NCIT:C129827,class
http://purl.obolibrary.org/obo/NCIT_C165491,ncit,NCIT,NCIT_C165491,,Unresectable Triple-Negative Breast Carcinoma,NCIT:C165491,class
http://purl.obolibrary.org/obo/NCIT_C150610,ncit,NCIT,NCIT_C150610,,Unresectable Undifferentiated Pleomorphic Sarcoma,NCIT:C150610,class
http://purl.obolibrary.org/obo/NCIT_C158587,ncit,NCIT,NCIT_C158587,,Unresectable Ureter Urothelial Carcinoma,NCIT:C158587,class
http://purl.obolibrary.org/obo/NCIT_C158585,ncit,NCIT,NCIT_C158585,,Unresectable Urethral Urothelial Carcinoma,NCIT:C158585,class
http://purl.obolibrary.org/obo/NCIT_C224633,ncit,NCIT,NCIT_C224633,,Unresectable Urinary System Adenocarcinoma,NCIT:C224633,class
http://purl.obolibrary.org/obo/NCIT_C224632,ncit,NCIT,NCIT_C224632,,Unresectable Urinary System Carcinoma,NCIT:C224632,class
http://purl.obolibrary.org/obo/NCIT_C150521,ncit,NCIT,NCIT_C150521,,Unresectable Urothelial Carcinoma,NCIT:C150521,class
http://purl.obolibrary.org/obo/NCIT_C188209,ncit,NCIT,NCIT_C188209,,Unresectable Uterine Corpus Leiomyosarcoma,NCIT:C188209,class
http://purl.obolibrary.org/obo/NCIT_C190016,ncit,NCIT,NCIT_C190016,,Unresectable Uterine Corpus Sarcoma,NCIT:C190016,class
http://purl.obolibrary.org/obo/NCIT_C172247,ncit,NCIT,NCIT_C172247,,Unresectable Uveal Melanoma,NCIT:C172247,class
http://purl.obolibrary.org/obo/NCIT_C175434,ncit,NCIT,NCIT_C175434,,Unresectable Vaginal Carcinoma,NCIT:C175434,class
http://purl.obolibrary.org/obo/NCIT_C174198,ncit,NCIT,NCIT_C174198,,Unresectable Vulvar Carcinoma,NCIT:C174198,class
http://purl.obolibrary.org/obo/NCIT_C174199,ncit,NCIT,NCIT_C174199,,Unresectable Vulvar Squamous Cell Carcinoma,NCIT:C174199,class
http://purl.obolibrary.org/obo/NCIT_C170775,ncit,NCIT,NCIT_C170775,,Upper Alveolar Ridge Squamous Cell Carcinoma,NCIT:C170775,class
http://purl.obolibrary.org/obo/NCIT_C5290,ncit,NCIT,NCIT_C5290,,Upper Clivus Meningioma,NCIT:C5290,class
http://purl.obolibrary.org/obo/NCIT_C8392,ncit,NCIT,NCIT_C8392,,Upper Gingival Carcinoma,NCIT:C8392,class
http://purl.obolibrary.org/obo/NCIT_C8173,ncit,NCIT,NCIT_C8173,,Upper Gingival Squamous Cell Carcinoma,NCIT:C8173,class
http://purl.obolibrary.org/obo/NCIT_C5917,ncit,NCIT,NCIT_C5917,,Upper Gingival Verrucous Carcinoma,NCIT:C5917,class
http://purl.obolibrary.org/obo/NCIT_C39843,ncit,NCIT,NCIT_C39843,,Urachal Adenocarcinoma,NCIT:C39843,class
http://purl.obolibrary.org/obo/NCIT_C39842,ncit,NCIT,NCIT_C39842,,Urachal Carcinoma,NCIT:C39842,class
http://purl.obolibrary.org/obo/NCIT_C39845,ncit,NCIT,NCIT_C39845,,Urachal Squamous Cell Carcinoma,NCIT:C39845,class
http://purl.obolibrary.org/obo/NCIT_C39844,ncit,NCIT,NCIT_C39844,,Urachal Urothelial Carcinoma,NCIT:C39844,class
http://purl.obolibrary.org/obo/NCIT_C6155,ncit,NCIT,NCIT_C6155,,Ureter Adenocarcinoma,NCIT:C6155,class
http://purl.obolibrary.org/obo/NCIT_C140378,ncit,NCIT,NCIT_C140378,,Ureter Cancer by AJCC v7 Stage,NCIT:C140378,class
http://purl.obolibrary.org/obo/NCIT_C140357,ncit,NCIT,NCIT_C140357,,Ureter Cancer by AJCC v8 Stage,NCIT:C140357,class
http://purl.obolibrary.org/obo/NCIT_C8993,ncit,NCIT,NCIT_C8993,,Ureter Carcinoma,NCIT:C8993,class
http://purl.obolibrary.org/obo/NCIT_C6174,ncit,NCIT,NCIT_C6174,,Ureter Inverted Papilloma,NCIT:C6174,class
http://purl.obolibrary.org/obo/NCIT_C6161,ncit,NCIT,NCIT_C6161,,Ureter Leiomyoma,NCIT:C6161,class
http://purl.obolibrary.org/obo/NCIT_C6175,ncit,NCIT,NCIT_C6175,,Ureter Lymphoma,NCIT:C6175,class
http://purl.obolibrary.org/obo/NCIT_C3427,ncit,NCIT,NCIT_C3427,,Ureter Neoplasm,NCIT:C3427,class
http://purl.obolibrary.org/obo/NCIT_C4530,ncit,NCIT,NCIT_C4530,,Ureter Polyp,NCIT:C4530,class
http://purl.obolibrary.org/obo/NCIT_C6162,ncit,NCIT,NCIT_C6162,,Ureter Schwannoma,NCIT:C6162,class
http://purl.obolibrary.org/obo/NCIT_C6176,ncit,NCIT,NCIT_C6176,,Ureter Small Cell Neuroendocrine Carcinoma,NCIT:C6176,class
http://purl.obolibrary.org/obo/NCIT_C6154,ncit,NCIT,NCIT_C6154,,Ureter Squamous Cell Carcinoma,NCIT:C6154,class
http://purl.obolibrary.org/obo/NCIT_C6159,ncit,NCIT,NCIT_C6159,,Ureter Undifferentiated Carcinoma,NCIT:C6159,class
http://purl.obolibrary.org/obo/NCIT_C180608,ncit,NCIT,NCIT_C180608,,"Ureter Urothelial Carcinoma, High Grade",NCIT:C180608,class
http://purl.obolibrary.org/obo/NCIT_C4830,ncit,NCIT,NCIT_C4830,,Ureter Urothelial Carcinoma,NCIT:C4830,class
http://purl.obolibrary.org/obo/NCIT_C6160,ncit,NCIT,NCIT_C6160,,Ureter Urothelial Papilloma,NCIT:C6160,class
http://purl.obolibrary.org/obo/NCIT_C3428,ncit,NCIT,NCIT_C3428,,Urethra Neoplasm,NCIT:C3428,class
http://purl.obolibrary.org/obo/NCIT_C6167,ncit,NCIT,NCIT_C6167,,Urethral Adenocarcinoma,NCIT:C6167,class
http://purl.obolibrary.org/obo/NCIT_C140464,ncit,NCIT,NCIT_C140464,,Urethral Cancer by AJCC v7 Stage,NCIT:C140464,class
http://purl.obolibrary.org/obo/NCIT_C140457,ncit,NCIT,NCIT_C140457,,Urethral Cancer by AJCC v8 Stage,NCIT:C140457,class
http://purl.obolibrary.org/obo/NCIT_C9106,ncit,NCIT,NCIT_C9106,,Urethral Carcinoma,NCIT:C9106,class
http://purl.obolibrary.org/obo/NCIT_C6172,ncit,NCIT,NCIT_C6172,,Urethral Clear Cell Adenocarcinoma,NCIT:C6172,class
http://purl.obolibrary.org/obo/NCIT_C6169,ncit,NCIT,NCIT_C6169,,Urethral Condyloma Acuminatum,NCIT:C6169,class
http://purl.obolibrary.org/obo/NCIT_C6173,ncit,NCIT,NCIT_C6173,,Urethral Inverted Papilloma,NCIT:C6173,class
http://purl.obolibrary.org/obo/NCIT_C6171,ncit,NCIT,NCIT_C6171,,Urethral Leiomyoma,NCIT:C6171,class
http://purl.obolibrary.org/obo/NCIT_C159665,ncit,NCIT,NCIT_C159665,,Urethral Melanoma,NCIT:C159665,class
http://purl.obolibrary.org/obo/NCIT_C6165,ncit,NCIT,NCIT_C6165,,Urethral Squamous Cell Carcinoma,NCIT:C6165,class
http://purl.obolibrary.org/obo/NCIT_C6168,ncit,NCIT,NCIT_C6168,,Urethral Undifferentiated Carcinoma,NCIT:C6168,class
http://purl.obolibrary.org/obo/NCIT_C6166,ncit,NCIT,NCIT_C6166,,Urethral Urothelial Carcinoma,NCIT:C6166,class
http://purl.obolibrary.org/obo/NCIT_C5061,ncit,NCIT,NCIT_C5061,,Urethral Urothelial Papilloma,NCIT:C5061,class
http://purl.obolibrary.org/obo/NCIT_C39874,ncit,NCIT,NCIT_C39874,,Urethral Verrucous Carcinoma,NCIT:C39874,class
http://purl.obolibrary.org/obo/NCIT_C39872,ncit,NCIT,NCIT_C39872,,Urethral Villous Adenoma,NCIT:C39872,class
http://purl.obolibrary.org/obo/NCIT_C224634,ncit,NCIT,NCIT_C224634,,Urinary System Adenocarcinoma,NCIT:C224634,class
http://purl.obolibrary.org/obo/NCIT_C181197,ncit,NCIT,NCIT_C181197,,Urinary System Carcinoma,NCIT:C181197,class
http://purl.obolibrary.org/obo/NCIT_C178453,ncit,NCIT,NCIT_C178453,,Urinary System Mucosal Melanoma,NCIT:C178453,class
http://purl.obolibrary.org/obo/NCIT_C3431,ncit,NCIT,NCIT_C3431,,Urinary System Neoplasm,NCIT:C3431,class
http://purl.obolibrary.org/obo/NCIT_C7046,ncit,NCIT,NCIT_C7046,,Urinary System Paraganglioma,NCIT:C7046,class
http://purl.obolibrary.org/obo/NCIT_C191751,ncit,NCIT,NCIT_C191751,,Urinary Tract Adenocarcinoma,NCIT:C191751,class
http://purl.obolibrary.org/obo/NCIT_C192669,ncit,NCIT,NCIT_C192669,,Urinary Tract Carcinoma,NCIT:C192669,class
http://purl.obolibrary.org/obo/NCIT_C191768,ncit,NCIT,NCIT_C191768,,Urinary Tract Clear Cell Adenocarcinoma,NCIT:C191768,class
http://purl.obolibrary.org/obo/NCIT_C191753,ncit,NCIT,NCIT_C191753,,Urinary Tract Diverticulum Carcinoma,NCIT:C191753,class
http://purl.obolibrary.org/obo/NCIT_C191769,ncit,NCIT,NCIT_C191769,,Urinary Tract Endometrioid Adenocarcinoma,NCIT:C191769,class
http://purl.obolibrary.org/obo/NCIT_C192666,ncit,NCIT,NCIT_C192666,,Urinary Tract Neoplasm,NCIT:C192666,class
http://purl.obolibrary.org/obo/NCIT_C212819,ncit,NCIT,NCIT_C212819,,Urinary Tract Non-Urothelial Carcinoma,NCIT:C212819,class
http://purl.obolibrary.org/obo/NCIT_C191749,ncit,NCIT,NCIT_C191749,,Urinary Tract Squamous Cell Carcinoma,NCIT:C191749,class
http://purl.obolibrary.org/obo/NCIT_C4116,ncit,NCIT,NCIT_C4116,,Urothelial Carcinoma In Situ,NCIT:C4116,class
http://purl.obolibrary.org/obo/NCIT_C180606,ncit,NCIT,NCIT_C180606,,"Urothelial Carcinoma, High Grade",NCIT:C180606,class
http://purl.obolibrary.org/obo/NCIT_C4030,ncit,NCIT,NCIT_C4030,,Urothelial Carcinoma,NCIT:C4030,class
http://purl.obolibrary.org/obo/NCIT_C39852,ncit,NCIT,NCIT_C39852,,Urothelial Neoplasm,NCIT:C39852,class
http://purl.obolibrary.org/obo/NCIT_C3842,ncit,NCIT,NCIT_C3842,,Urothelial Papilloma,NCIT:C3842,class
http://purl.obolibrary.org/obo/NCIT_C212102,ncit,NCIT,NCIT_C212102,,"Urticaria Pigmentosa/Maculopapular Cutaneous Mastocytosis, Monomorphic Variant",NCIT:C212102,class
http://purl.obolibrary.org/obo/NCIT_C212103,ncit,NCIT,NCIT_C212103,,"Urticaria Pigmentosa/Maculopapular Cutaneous Mastocytosis, Polymorphic Variant",NCIT:C212103,class
http://purl.obolibrary.org/obo/NCIT_C3433,ncit,NCIT,NCIT_C3433,,Urticaria Pigmentosa/Maculopapular Cutaneous Mastocytosis,NCIT:C3433,class
http://purl.obolibrary.org/obo/NCIT_C158656,ncit,NCIT,NCIT_C158656,,Usual Prostate Adenocarcinoma with Neuroendocrine Differentiation,NCIT:C158656,class
http://purl.obolibrary.org/obo/NCIT_C5385,ncit,NCIT,NCIT_C5385,,Uterine Angiosarcoma,NCIT:C5385,class
http://purl.obolibrary.org/obo/NCIT_C223978,ncit,NCIT,NCIT_C223978,,Uterine Carcinosarcoma,NCIT:C223978,class
http://purl.obolibrary.org/obo/NCIT_C6337,ncit,NCIT,NCIT_C6337,,Uterine Corpus Adenofibroma,NCIT:C6337,class
http://purl.obolibrary.org/obo/NCIT_C27250,ncit,NCIT,NCIT_C27250,,Uterine Corpus Adenomatoid Tumor,NCIT:C27250,class
http://purl.obolibrary.org/obo/NCIT_C6338,ncit,NCIT,NCIT_C6338,,Uterine Corpus Adenomyoma,NCIT:C6338,class
http://purl.obolibrary.org/obo/NCIT_C139894,ncit,NCIT,NCIT_C139894,,Uterine Corpus Adenosarcoma by AJCC v8 Stage,NCIT:C139894,class
http://purl.obolibrary.org/obo/NCIT_C6336,ncit,NCIT,NCIT_C6336,,Uterine Corpus Adenosarcoma,NCIT:C6336,class
http://purl.obolibrary.org/obo/NCIT_C40165,ncit,NCIT,NCIT_C40165,,Uterine Corpus Apoplectic Leiomyoma,NCIT:C40165,class
http://purl.obolibrary.org/obo/NCIT_C40235,ncit,NCIT,NCIT_C40235,,Uterine Corpus Atypical Polypoid Adenomyoma,NCIT:C40235,class
http://purl.obolibrary.org/obo/NCIT_C40167,ncit,NCIT,NCIT_C40167,,Uterine Corpus Bizarre Leiomyoma,NCIT:C40167,class
http://purl.obolibrary.org/obo/NCIT_C40182,ncit,NCIT,NCIT_C40182,,Uterine Corpus Carcinofibroma,NCIT:C40182,class
http://purl.obolibrary.org/obo/NCIT_C90494,ncit,NCIT,NCIT_C90494,,Uterine Corpus Carcinoma or Carcinosarcoma by AJCC v6 Stage,NCIT:C90494,class
http://purl.obolibrary.org/obo/NCIT_C91218,ncit,NCIT,NCIT_C91218,,Uterine Corpus Carcinoma or Carcinosarcoma by AJCC v7 Stage,NCIT:C91218,class
http://purl.obolibrary.org/obo/NCIT_C139801,ncit,NCIT,NCIT_C139801,,Uterine Corpus Carcinoma or Carcinosarcoma by AJCC v8 Stage,NCIT:C139801,class
http://purl.obolibrary.org/obo/NCIT_C223980,ncit,NCIT,NCIT_C223980,,Uterine Corpus Carcinosarcoma,NCIT:C223980,class
http://purl.obolibrary.org/obo/NCIT_C40163,ncit,NCIT,NCIT_C40163,,Uterine Corpus Cellular Leiomyoma,NCIT:C40163,class
http://purl.obolibrary.org/obo/NCIT_C180546,ncit,NCIT,NCIT_C180546,,Uterine Corpus Central Primitive Neuroectodermal Tumor,NCIT:C180546,class
http://purl.obolibrary.org/obo/NCIT_C27246,ncit,NCIT,NCIT_C27246,,Uterine Corpus Choriocarcinoma,NCIT:C27246,class
http://purl.obolibrary.org/obo/NCIT_C3511,ncit,NCIT,NCIT_C3511,,Uterine Corpus Degenerated Leiomyoma,NCIT:C3511,class
http://purl.obolibrary.org/obo/NCIT_C40170,ncit,NCIT,NCIT_C40170,,Uterine Corpus Diffuse Leiomyomatosis,NCIT:C40170,class
http://purl.obolibrary.org/obo/NCIT_C40172,ncit,NCIT,NCIT_C40172,,Uterine Corpus Dissecting Leiomyoma,NCIT:C40172,class
http://purl.obolibrary.org/obo/NCIT_C40217,ncit,NCIT,NCIT_C40217,,Uterine Corpus Endometrial Stromal and Related Neoplasms,NCIT:C40217,class
http://purl.obolibrary.org/obo/NCIT_C139882,ncit,NCIT,NCIT_C139882,,Uterine Corpus Endometrial Stromal Sarcoma by AJCC v8 Stage,NCIT:C139882,class
http://purl.obolibrary.org/obo/NCIT_C40219,ncit,NCIT,NCIT_C40219,,Uterine Corpus Endometrial Stromal Sarcoma,NCIT:C40219,class
http://purl.obolibrary.org/obo/NCIT_C40164,ncit,NCIT,NCIT_C40164,,Uterine Corpus Epithelioid Leiomyoma,NCIT:C40164,class
http://purl.obolibrary.org/obo/NCIT_C40174,ncit,NCIT,NCIT_C40174,,Uterine Corpus Epithelioid Leiomyosarcoma,NCIT:C40174,class
http://purl.obolibrary.org/obo/NCIT_C180542,ncit,NCIT,NCIT_C180542,,Uterine Corpus Epithelioid Smooth Muscle Tumor of Uncertain Malignant Potential,NCIT:C180542,class
http://purl.obolibrary.org/obo/NCIT_C127077,ncit,NCIT,NCIT_C127077,,Uterine Corpus Germ Cell Tumor,NCIT:C127077,class
http://purl.obolibrary.org/obo/NCIT_C126998,ncit,NCIT,NCIT_C126998,,Uterine Corpus High Grade Endometrial Stromal Sarcoma,NCIT:C126998,class
http://purl.obolibrary.org/obo/NCIT_C126975,ncit,NCIT,NCIT_C126975,,Uterine Corpus Hydropic Leiomyoma,NCIT:C126975,class
http://purl.obolibrary.org/obo/NCIT_C180545,ncit,NCIT,NCIT_C180545,,Uterine Corpus Inflammatory Myofibroblastic Tumor,NCIT:C180545,class
http://purl.obolibrary.org/obo/NCIT_C5356,ncit,NCIT,NCIT_C5356,,Uterine Corpus Intravenous Leiomyomatosis,NCIT:C5356,class
http://purl.obolibrary.org/obo/NCIT_C40162,ncit,NCIT,NCIT_C40162,,"Uterine Corpus Leiomyoma, Mitotically Active Variant",NCIT:C40162,class
http://purl.obolibrary.org/obo/NCIT_C3434,ncit,NCIT,NCIT_C3434,,Uterine Corpus Leiomyoma,NCIT:C3434,class
http://purl.obolibrary.org/obo/NCIT_C139870,ncit,NCIT,NCIT_C139870,,Uterine Corpus Leiomyosarcoma by AJCC v8 Stage,NCIT:C139870,class
http://purl.obolibrary.org/obo/NCIT_C6340,ncit,NCIT,NCIT_C6340,,Uterine Corpus Leiomyosarcoma,NCIT:C6340,class
http://purl.obolibrary.org/obo/NCIT_C40168,ncit,NCIT,NCIT_C40168,,Uterine Corpus Lipoleiomyoma,NCIT:C40168,class
http://purl.obolibrary.org/obo/NCIT_C40223,ncit,NCIT,NCIT_C40223,,Uterine Corpus Low Grade Endometrial Stromal Sarcoma,NCIT:C40223,class
http://purl.obolibrary.org/obo/NCIT_C9180,ncit,NCIT,NCIT_C9180,,Uterine Corpus Malignant Mixed Mesodermal (Mullerian) Tumor,NCIT:C9180,class
http://purl.obolibrary.org/obo/NCIT_C127072,ncit,NCIT,NCIT_C127072,,Uterine Corpus Malignant PEComa,NCIT:C127072,class
http://purl.obolibrary.org/obo/NCIT_C223983,ncit,NCIT,NCIT_C223983,,Uterine Corpus Mesonephric Carcinosarcoma,NCIT:C223983,class
http://purl.obolibrary.org/obo/NCIT_C223982,ncit,NCIT,NCIT_C223982,,Uterine Corpus Mesonephric-Like Carcinosarcoma,NCIT:C223982,class
http://purl.obolibrary.org/obo/NCIT_C40173,ncit,NCIT,NCIT_C40173,,Uterine Corpus Metastasizing Leiomyoma,NCIT:C40173,class
http://purl.obolibrary.org/obo/NCIT_C40181,ncit,NCIT,NCIT_C40181,,Uterine Corpus Mixed Epithelial and Mesenchymal Neoplasm,NCIT:C40181,class
http://purl.obolibrary.org/obo/NCIT_C40166,ncit,NCIT,NCIT_C40166,,Uterine Corpus Myxoid Leiomyoma,NCIT:C40166,class
http://purl.obolibrary.org/obo/NCIT_C40175,ncit,NCIT,NCIT_C40175,,Uterine Corpus Myxoid Leiomyosarcoma,NCIT:C40175,class
http://purl.obolibrary.org/obo/NCIT_C180541,ncit,NCIT,NCIT_C180541,,Uterine Corpus Myxoid Smooth Muscle Tumor of Uncertain Malignant Potential,NCIT:C180541,class
http://purl.obolibrary.org/obo/NCIT_C6300,ncit,NCIT,NCIT_C6300,,Uterine Corpus Neoplasm,NCIT:C6300,class
http://purl.obolibrary.org/obo/NCIT_C126771,ncit,NCIT,NCIT_C126771,,Uterine Corpus Neuroendocrine Neoplasm,NCIT:C126771,class
http://purl.obolibrary.org/obo/NCIT_C126773,ncit,NCIT,NCIT_C126773,,Uterine Corpus Neuroendocrine Tumor G1,NCIT:C126773,class
http://purl.obolibrary.org/obo/NCIT_C40180,ncit,NCIT,NCIT_C40180,,Uterine Corpus PEComa,NCIT:C40180,class
http://purl.obolibrary.org/obo/NCIT_C127058,ncit,NCIT,NCIT_C127058,,Uterine Corpus Rhabdomyosarcoma,NCIT:C127058,class
http://purl.obolibrary.org/obo/NCIT_C136708,ncit,NCIT,NCIT_C136708,,Uterine Corpus Sarcoma by AJCC v7 Stage,NCIT:C136708,class
http://purl.obolibrary.org/obo/NCIT_C139869,ncit,NCIT,NCIT_C139869,,Uterine Corpus Sarcoma by AJCC v8 Stage,NCIT:C139869,class
http://purl.obolibrary.org/obo/NCIT_C6339,ncit,NCIT,NCIT_C6339,,Uterine Corpus Sarcoma,NCIT:C6339,class
http://purl.obolibrary.org/obo/NCIT_C40176,ncit,NCIT,NCIT_C40176,,Uterine Corpus Smooth Muscle Neoplasm,NCIT:C40176,class
http://purl.obolibrary.org/obo/NCIT_C40177,ncit,NCIT,NCIT_C40177,,Uterine Corpus Smooth Muscle Tumor of Uncertain Malignant Potential,NCIT:C40177,class
http://purl.obolibrary.org/obo/NCIT_C40179,ncit,NCIT,NCIT_C40179,,Uterine Corpus Soft Tissue Neoplasm,NCIT:C40179,class
http://purl.obolibrary.org/obo/NCIT_C180540,ncit,NCIT,NCIT_C180540,,Uterine Corpus Spindle Smooth Muscle Tumor of Uncertain Malignant Potential,NCIT:C180540,class
http://purl.obolibrary.org/obo/NCIT_C127005,ncit,NCIT,NCIT_C127005,,Uterine Corpus Tumor Resembling Ovarian Sex Cord Tumor,NCIT:C127005,class
http://purl.obolibrary.org/obo/NCIT_C8972,ncit,NCIT,NCIT_C8972,,Uterine Corpus Undifferentiated Sarcoma,NCIT:C8972,class
http://purl.obolibrary.org/obo/NCIT_C179925,ncit,NCIT,NCIT_C179925,,Uterine Ligament Adenomyoma,NCIT:C179925,class
http://purl.obolibrary.org/obo/NCIT_C179928,ncit,NCIT,NCIT_C179928,,Uterine Ligament Ependymoma,NCIT:C179928,class
http://purl.obolibrary.org/obo/NCIT_C179923,ncit,NCIT,NCIT_C179923,,Uterine Ligament Leiomyoma,NCIT:C179923,class
http://purl.obolibrary.org/obo/NCIT_C40133,ncit,NCIT,NCIT_C40133,,Uterine Ligament Neoplasm,NCIT:C40133,class
http://purl.obolibrary.org/obo/NCIT_C155952,ncit,NCIT,NCIT_C155952,,Uterine Ligament Papillary Cystadenoma,NCIT:C155952,class
http://purl.obolibrary.org/obo/NCIT_C179927,ncit,NCIT,NCIT_C179927,,Uterine Ligament Wolffian Tumor,NCIT:C179927,class
http://purl.obolibrary.org/obo/NCIT_C113239,ncit,NCIT,NCIT_C113239,,"Uterine Malignant Mixed Mesodermal (Mullerian) Tumor, Heterologous Type",NCIT:C113239,class
http://purl.obolibrary.org/obo/NCIT_C113238,ncit,NCIT,NCIT_C113238,,"Uterine Malignant Mixed Mesodermal (Mullerian) Tumor, Homologous Type",NCIT:C113238,class
http://purl.obolibrary.org/obo/NCIT_C42700,ncit,NCIT,NCIT_C42700,,Uterine Malignant Mixed Mesodermal (Mullerian) Tumor,NCIT:C42700,class
http://purl.obolibrary.org/obo/NCIT_C223974,ncit,NCIT,NCIT_C223974,,Uterine Mesonephric Carcinosarcoma,NCIT:C223974,class
http://purl.obolibrary.org/obo/NCIT_C223976,ncit,NCIT,NCIT_C223976,,Uterine Mesonephric-Like Carcinosarcoma,NCIT:C223976,class
http://purl.obolibrary.org/obo/NCIT_C3435,ncit,NCIT,NCIT_C3435,,Uterine Neoplasm,NCIT:C3435,class
http://purl.obolibrary.org/obo/NCIT_C111020,ncit,NCIT,NCIT_C111020,,Uveal Class 1 Melanoma,NCIT:C111020,class
http://purl.obolibrary.org/obo/NCIT_C111022,ncit,NCIT,NCIT_C111022,,Uveal Class 1a Melanoma,NCIT:C111022,class
http://purl.obolibrary.org/obo/NCIT_C111023,ncit,NCIT,NCIT_C111023,,Uveal Class 1b Melanoma,NCIT:C111023,class
http://purl.obolibrary.org/obo/NCIT_C111021,ncit,NCIT,NCIT_C111021,,Uveal Class 2 Melanoma,NCIT:C111021,class
http://purl.obolibrary.org/obo/NCIT_C35780,ncit,NCIT,NCIT_C35780,,Uveal Epithelioid Cell Melanoma,NCIT:C35780,class
http://purl.obolibrary.org/obo/NCIT_C7989,ncit,NCIT,NCIT_C7989,,Uveal Intermediate Cell Type Melanoma,NCIT:C7989,class
http://purl.obolibrary.org/obo/NCIT_C205057,ncit,NCIT,NCIT_C205057,,Uveal Melanocytic Neoplasm,NCIT:C205057,class
http://purl.obolibrary.org/obo/NCIT_C174503,ncit,NCIT,NCIT_C174503,,Uveal Melanocytoma,NCIT:C174503,class
http://purl.obolibrary.org/obo/NCIT_C140672,ncit,NCIT,NCIT_C140672,,Uveal Melanoma by AJCC v7 Stage,NCIT:C140672,class
http://purl.obolibrary.org/obo/NCIT_C111030,ncit,NCIT,NCIT_C111030,,Uveal Melanoma by Gene Expression Profile,NCIT:C111030,class
http://purl.obolibrary.org/obo/NCIT_C150130,ncit,NCIT,NCIT_C150130,,Uveal Melanoma Metastatic in the Liver,NCIT:C150130,class
http://purl.obolibrary.org/obo/NCIT_C7712,ncit,NCIT,NCIT_C7712,,Uveal Melanoma,NCIT:C7712,class
http://purl.obolibrary.org/obo/NCIT_C35781,ncit,NCIT,NCIT_C35781,,Uveal Mixed Epithelioid and Spindle Cell Melanoma,NCIT:C35781,class
http://purl.obolibrary.org/obo/NCIT_C7990,ncit,NCIT,NCIT_C7990,,Uveal Necrotic Melanoma,NCIT:C7990,class
http://purl.obolibrary.org/obo/NCIT_C3436,ncit,NCIT,NCIT_C3436,,Uveal Neoplasm,NCIT:C3436,class
http://purl.obolibrary.org/obo/NCIT_C174502,ncit,NCIT,NCIT_C174502,,Uveal Nevus,NCIT:C174502,class
http://purl.obolibrary.org/obo/NCIT_C7986,ncit,NCIT,NCIT_C7986,,Uveal Spindle Cell Melanoma,NCIT:C7986,class
http://purl.obolibrary.org/obo/NCIT_C7987,ncit,NCIT,NCIT_C7987,,Uveal Spindle Cell Type A Melanoma,NCIT:C7987,class
http://purl.obolibrary.org/obo/NCIT_C7988,ncit,NCIT,NCIT_C7988,,Uveal Spindle Cell Type B Melanoma,NCIT:C7988,class
http://purl.obolibrary.org/obo/NCIT_C8427,ncit,NCIT,NCIT_C8427,,Vagal Paraganglioma,NCIT:C8427,class
http://purl.obolibrary.org/obo/NCIT_C180947,ncit,NCIT,NCIT_C180947,,Vaginal Adenocarcinoma of Skene Gland Origin,NCIT:C180947,class
http://purl.obolibrary.org/obo/NCIT_C7981,ncit,NCIT,NCIT_C7981,,Vaginal Adenocarcinoma,NCIT:C7981,class
